"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรอง","ร้อยละ","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","253","191","75.49","191","0","213","160","160","0","33","25","25","0","7","6","6","0"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","1,851","1,821","98.38","1,818","3","1,767","1,741","1,741","0","79","76","73","3","5","4","4","0"
"10966  :  โรงพยาบาลป่าติ้ว","1,360","1,337","98.31","1,337","0","1,331","1,308","1,308","0","27","27","27","0","2","2","2","0"
"10967  :  โรงพยาบาลมหาชนะชัย","881","756","85.81","739","17","832","716","703","13","38","32","30","2","11","8","6","2"
"10968  :  โรงพยาบาลค้อวัง","724","515","71.13","503","12","679","481","470","11","37","28","27","1","8","6","6","0"
"10969  :  โรงพยาบาลไทยเจริญ","526","525","99.81","524","1","513","512","511","1","11","11","11","0","2","2","2","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","1,178","681","57.81","679","2","1,102","629","628","1","42","29","29","0","34","23","22","1"
"11921  :  โรงพยาบาลนายแพทย์หาญ","358","333","93.02","333","0","343","324","324","0","13","9","9","0","2","0","0","0"
"04007  :  โรงพยาบาลซับใหญ่","350","331","94.57","328","3","294","276","274","2","53","53","52","1","3","2","2","0"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","2,781","2,332","83.85","2,329","3","2,696","2,253","2,251","2","35","31","31","0","50","48","47","1"
"10971  :  โรงพยาบาลคอนสวรรค์","1,766","1,734","98.19","1,734","0","1,658","1,627","1,627","0","106","105","105","0","2","2","2","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","1,645","1,529","92.95","1,529","0","1,610","1,495","1,495","0","27","26","26","0","8","8","8","0"
"10973  :  โรงพยาบาลหนองบัวแดง","1,571","1,532","97.52","1,527","5","1,550","1,513","1,508","5","15","13","13","0","6","6","6","0"
"10974  :  โรงพยาบาลจัตุรัส","1,963","1,877","95.62","1,869","8","1,944","1,859","1,856","3","14","13","8","5","5","5","5","0"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","2,617","2,570","98.20","2,569","1","2,583","2,542","2,541","1","25","21","21","0","9","7","7","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","738","44","5.96","29","15","656","20","20","0","77","23","9","14","5","1","0","1"
"10977  :  โรงพยาบาลเทพสถิต","1,439","1,408","97.85","1,340","68","1,420","1,389","1,328","61","12","12","8","4","7","7","4","3"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","3,283","3,250","98.99","3,230","20","3,200","3,178","3,161","17","44","39","37","2","39","33","32","1"
"10979  :  โรงพยาบาลบ้านแท่น","1,844","1,829","99.19","1,828","1","1,814","1,799","1,799","0","23","23","22","1","7","7","7","0"
"10980  :  โรงพยาบาลแก้งคร้อ","1,416","597","42.16","594","3","1,398","590","587","3","14","6","6","0","4","1","1","0"
"10981  :  โรงพยาบาลคอนสาร","1,210","1,190","98.35","1,190","0","1,147","1,129","1,129","0","45","44","44","0","18","17","17","0"
"10982  :  โรงพยาบาลภักดีชุมพล","693","689","99.42","688","1","660","656","656","0","25","25","24","1","8","8","8","0"
"10983  :  โรงพยาบาลเนินสง่า","540","533","98.70","522","11","528","521","519","2","11","11","3","8","1","1","0","1"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","983","757","77.01","715","42","927","712","702","10","46","36","12","24","10","9","1","8"
"10986  :  โรงพยาบาลปทุมราชวงศา","599","523","87.31","523","0","593","517","517","0","6","6","6","0","0","0","0","0"
"10987  :  โรงพยาบาลพนา","557","431","77.38","430","1","551","425","425","0","5","5","5","0","1","1","0","1"
"10988  :  โรงพยาบาลเสนางคนิคม","1,619","1,543","95.31","1,543","0","1,619","1,543","1,543","0","0","0","0","0","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","714","682","95.52","679","3","688","657","655","2","23","22","21","1","3","3","3","0"
"10990  :  โรงพยาบาลลืออำนาจ","751","413","54.99","412","1","739","405","405","0","11","7","6","1","1","1","1","0"
"11040  :  โรงพยาบาลบึงกาฬ","1,078","992","92.02","992","0","1,050","972","972","0","24","19","19","0","4","1","1","0"
"11041  :  โรงพยาบาลพรเจริญ","1,115","1,091","97.85","1,086","5","1,075","1,051","1,049","2","36","36","33","3","4","4","4","0"
"11043  :  โรงพยาบาลโซ่พิสัย","96","0","0.00","0","0","94","0","0","0","2","0","0","0","0","0","0","0"
"11046  :  โรงพยาบาลเซกา","1,564","1,520","97.19","1,482","38","1,497","1,471","1,438","33","48","36","34","2","19","13","10","3"
"11047  :  โรงพยาบาลปากคาด","1,000","995","99.50","995","0","994","989","989","0","6","6","6","0","0","0","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11049  :  โรงพยาบาลศรีวิไล","1,191","785","65.91","785","0","1,165","772","772","0","25","12","12","0","1","1","1","0"
"11050  :  โรงพยาบาลบุ่งคล้า","338","307","90.83","307","0","331","300","300","0","4","4","4","0","3","3","3","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","34","4","11.76","4","0","33","3","3","0","1","1","1","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10999  :  โรงพยาบาลสีชมพู","1,510","847","56.09","847","0","1,445","810","810","0","51","33","33","0","14","4","4","0"
"11000  :  โรงพยาบาลน้ำพอง","1,596","1,536","96.24","1,534","2","1,534","1,475","1,473","2","49","48","48","0","13","13","13","0"
"11001  :  โรงพยาบาลอุบลรัตน์","919","813","88.47","783","30","894","789","760","29","22","21","21","0","3","3","2","1"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","428","400","93.46","400","0","419","393","393","0","5","3","3","0","4","4","4","0"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11005  :  โรงพยาบาลแวงใหญ่","880","854","97.05","854","0","871","849","849","0","7","3","3","0","2","2","2","0"
"11006  :  โรงพยาบาลแวงน้อย","990","496","50.10","495","1","942","460","459","1","44","34","34","0","4","2","2","0"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","1,808","1,106","61.17","1,105","1","1,782","1,092","1,091","1","25","14","14","0","1","0","0","0"
"11010  :  โรงพยาบาลชนบท","1,685","1,646","97.69","1,634","12","1,649","1,613","1,602","11","27","26","25","1","9","7","7","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","592","567","95.78","567","0","592","567","567","0","0","0","0","0","0","0","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","3,043","2,125","69.83","2,124","1","3,005","2,107","2,106","1","25","11","11","0","13","7","7","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","36","5","13.89","5","0","28","2","2","0","7","2","2","0","1","1","1","0"
"77650  :  โรงพยาบาลเวียงเก่า","137","123","89.78","123","0","134","121","121","0","2","1","1","0","1","1","1","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","400","325","81.25","325","0","384","311","311","0","16","14","14","0","0","0","0","0"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11013  :  โรงพยาบาลกุดจับ","683","524","76.72","524","0","664","512","512","0","15","9","9","0","4","3","3","0"
"11014  :  โรงพยาบาลหนองวัวซอ","1,079","1,046","96.94","1,034","12","1,067","1,035","1,026","9","7","6","4","2","5","5","4","1"
"11015  :  โรงพยาบาลกุมภวาปี","2,124","1,933","91.01","1,880","53","2,109","1,924","1,874","50","11","7","4","3","4","2","2","0"
"11016  :  โรงพยาบาลห้วยเกิ้ง","1","0","0.00","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","1,316","1,307","99.32","1,305","2","1,280","1,271","1,269","2","34","34","34","0","2","2","2","0"
"11018  :  โรงพยาบาลหนองหาน","2,400","2,314","96.42","2,305","9","2,386","2,300","2,291","9","8","8","8","0","6","6","6","0"
"11019  :  โรงพยาบาลทุ่งฝน","1,287","1,271","98.76","1,271","0","1,287","1,271","1,271","0","0","0","0","0","0","0","0","0"
"11020  :  โรงพยาบาลไชยวาน","1,380","1,378","99.86","1,378","0","1,365","1,363","1,363","0","12","12","12","0","3","3","3","0"
"11021  :  โรงพยาบาลศรีธาตุ","644","417","64.75","415","2","612","386","386","0","22","21","21","0","10","10","8","2"
"11022  :  โรงพยาบาลวังสามหมอ","1,060","1,047","98.77","1,047","0","1,054","1,042","1,042","0","4","4","4","0","2","1","1","0"
"11023  :  โรงพยาบาลบ้านผือ","1,791","1,789","99.89","1,789","0","1,784","1,782","1,782","0","4","4","4","0","3","3","3","0"
"11024  :  โรงพยาบาลน้ำโสม","1,833","1,604","87.51","1,603","1","1,800","1,581","1,580","1","25","15","15","0","8","8","8","0"
"11025  :  โรงพยาบาลเพ็ญ","1,383","1,379","99.71","1,378","1","1,381","1,377","1,376","1","1","1","1","0","1","1","1","0"
"11026  :  โรงพยาบาลสร้างคอม","1,056","1,033","97.82","1,033","0","1,044","1,021","1,021","0","8","8","8","0","4","4","4","0"
"11027  :  โรงพยาบาลหนองแสง","1,035","885","85.51","885","0","1,014","866","866","0","21","19","19","0","0","0","0","0"
"11028  :  โรงพยาบาลนายูง","451","399","88.47","399","0","448","396","396","0","0","0","0","0","3","3","3","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","593","555","93.59","555","0","591","554","554","0","2","1","1","0","0","0","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","2,564","1,881","73.36","1,865","16","2,542","1,865","1,864","1","13","9","0","9","9","7","1","6"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","29","18","62.07","17","1","29","18","17","1","0","0","0","0","0","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10705  :  โรงพยาบาลเลย","3,094","2,276","73.56","2,275","1","3,037","2,235","2,235","0","31","20","19","1","26","21","21","0"
"11030  :  โรงพยาบาลนาด้วง","1,296","1,279","98.69","1,231","48","1,230","1,222","1,222","0","54","49","1","48","12","8","8","0"
"11031  :  โรงพยาบาลเชียงคาน","1,925","1,400","72.73","1,400","0","1,896","1,386","1,386","0","4","2","2","0","25","12","12","0"
"11032  :  โรงพยาบาลปากชม","691","681","98.55","660","21","614","605","605","0","62","62","50","12","15","14","5","9"
"11033  :  โรงพยาบาลนาแห้ว","315","305","96.83","302","3","304","295","293","2","9","9","8","1","2","1","1","0"
"11034  :  โรงพยาบาลภูเรือ","944","931","98.62","931","0","918","905","905","0","21","21","21","0","5","5","5","0"
"11035  :  โรงพยาบาลท่าลี่","765","758","99.08","757","1","749","742","741","1","12","12","12","0","4","4","4","0"
"11036  :  โรงพยาบาลวังสะพุง","2,317","1,931","83.34","1,900","31","2,196","1,814","1,795","19","100","97","88","9","21","20","17","3"
"11037  :  โรงพยาบาลภูกระดึง","1,513","1,299","85.86","1,297","2","1,486","1,280","1,279","1","24","18","17","1","3","1","1","0"
"11038  :  โรงพยาบาลภูหลวง","1,004","920","91.63","920","0","973","891","891","0","29","27","27","0","2","2","2","0"
"11039  :  โรงพยาบาลผาขาว","1,282","1,267","98.83","1,243","24","1,257","1,242","1,223","19","20","20","17","3","5","5","3","2"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","1,354","1,179","87.08","1,168","11","1,310","1,158","1,149","9","32","15","13","2","12","6","6","0"
"14133  :  โรงพยาบาลเอราวัณ","1,015","954","93.99","949","5","952","898","893","5","53","47","47","0","10","9","9","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","123","97","78.86","77","20","105","82","76","6","12","10","0","10","6","5","1","4"
"10706  :  โรงพยาบาลหนองคาย","3,431","2,995","87.29","2,983","12","3,230","2,823","2,812","11","168","143","142","1","33","29","29","0"
"11042  :  โรงพยาบาลโพนพิสัย","815","179","21.96","179","0","755","163","163","0","49","15","15","0","11","1","1","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","1,724","1,395","80.92","1,395","0","1,705","1,378","1,378","0","12","12","12","0","7","5","5","0"
"11045  :  โรงพยาบาลสังคม","178","76","42.70","72","4","157","64","63","1","20","11","8","3","1","1","1","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","2,699","2,675","99.11","2,651","24","2,665","2,642","2,618","24","33","32","32","0","1","1","1","0"
"14558  :  โรงพยาบาลพิสัยเวช","856","14","1.64","12","2","697","11","9","2","159","3","3","0","0","0","0","0"
"21356  :  โรงพยาบาลสระใคร","279","277","99.28","249","28","268","266","242","24","11","11","7","4","0","0","0","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","217","213","98.16","213","0","216","213","213","0","1","0","0","0","0","0","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","489","473","96.73","473","0","477","461","461","0","10","10","10","0","2","2","2","0"
"28815  :  โรงพยาบาลรัตนวาปี","126","126","100.00","126","0","126","126","126","0","0","0","0","0","0","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11051  :  โรงพยาบาลแกดำ","993","408","41.09","408","0","937","377","377","0","53","30","30","0","3","1","1","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","2,829","1,083","38.28","1,083","0","2,571","1,027","1,027","0","247","54","54","0","11","2","2","0"
"11053  :  โรงพยาบาลกันทรวิชัย","1,100","864","78.55","858","6","1,030","809","803","6","64","51","51","0","6","4","4","0"
"11054  :  โรงพยาบาลเชียงยืน","2,168","2,153","99.31","2,115","38","2,039","2,024","2,009","15","102","102","87","15","27","27","19","8"
"11055  :  โรงพยาบาลบรบือ","2,496","2,328","93.27","2,328","0","2,480","2,320","2,320","0","13","6","6","0","3","2","2","0"
"11056  :  โรงพยาบาลนาเชือก","778","692","88.95","641","51","708","628","625","3","61","55","13","42","9","9","3","6"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","1,887","1,754","92.95","1,702","52","1,867","1,736","1,684","52","15","13","13","0","5","5","5","0"
"11058  :  โรงพยาบาลวาปีปทุม","2,153","2,136","99.21","2,134","2","2,114","2,097","2,096","1","30","30","30","0","9","9","8","1"
"11059  :  โรงพยาบาลนาดูน","675","635","94.07","635","0","605","577","577","0","65","53","53","0","5","5","5","0"
"11060  :  โรงพยาบาลยางสีสุราช","876","848","96.80","846","2","770","745","745","0","96","93","92","1","10","10","9","1"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","832","608","73.08","608","0","793","584","584","0","25","16","16","0","14","8","8","0"
"24704  :  โรงพยาบาลกุดรัง","323","323","100.00","323","0","317","317","317","0","6","6","6","0","0","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","16","11","68.75","11","0","7","2","2","0","9","9","9","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","1,936","686","35.43","679","7","1,895","662","655","7","31","18","18","0","10","6","6","0"
"11062  :  โรงพยาบาลปทุมรัตต์","1,522","3","0.20","3","0","1,501","3","3","0","18","0","0","0","3","0","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","2,106","2,067","98.15","2,066","1","2,068","2,030","2,030","0","31","30","29","1","7","7","7","0"
"11064  :  โรงพยาบาลธวัชบุรี","1,060","970","91.51","963","7","1,037","950","946","4","18","17","15","2","5","3","2","1"
"11065  :  โรงพยาบาลพนมไพร","1,538","1,496","97.27","1,493","3","1,444","1,406","1,404","2","86","83","82","1","8","7","7","0"
"11066  :  โรงพยาบาลโพนทอง","1,372","33","2.41","32","1","1,307","31","30","1","58","1","1","0","7","1","1","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","1,094","804","73.49","804","0","1,063","784","784","0","28","18","18","0","3","2","2","0"
"11068  :  โรงพยาบาลหนองพอก","1,305","1,074","82.30","1,074","0","1,299","1,069","1,069","0","6","5","5","0","0","0","0","0"
"11069  :  โรงพยาบาลเสลภูมิ","1,800","746","41.44","746","0","1,692","705","705","0","95","38","38","0","13","3","3","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","2,834","359","12.67","359","0","2,682","342","342","0","130","14","14","0","22","3","3","0"
"11071  :  โรงพยาบาลเมืองสรวง","629","561","89.19","560","1","618","550","549","1","8","8","8","0","3","3","3","0"
"11072  :  โรงพยาบาลโพนทราย","1,041","785","75.41","779","6","990","747","745","2","49","36","33","3","2","2","1","1"
"11073  :  โรงพยาบาลอาจสามารถ","1,580","1,566","99.11","1,566","0","1,494","1,480","1,480","0","82","82","82","0","4","4","4","0"
"11074  :  โรงพยาบาลเมยวดี","624","66","10.58","66","0","607","61","61","0","17","5","5","0","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","945","836","88.47","836","0","921","816","816","0","15","15","15","0","9","5","5","0"
"11076  :  โรงพยาบาลจังหาร","1,165","1,106","94.94","1,105","1","1,148","1,090","1,089","1","12","12","12","0","5","4","4","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","8","6","75.00","6","0","8","6","6","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","803","678","84.43","678","0","788","667","667","0","8","6","6","0","7","5","5","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","316","298","94.30","298","0","306","290","290","0","8","7","7","0","2","1","1","0"
"27989  :  โรงพยาบาลเชียงขวัญ","309","5","1.62","5","0","283","4","4","0","23","0","0","0","3","1","1","0"
"27990  :  โรงพยาบาลหนองฮี","481","147","30.56","147","0","454","134","134","0","23","11","11","0","4","2","2","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","410","350","85.37","327","23","385","327","310","17","23","21","15","6","2","2","2","0"
"11077  :  โรงพยาบาลนามน","930","602","64.73","602","0","929","601","601","0","1","1","1","0","0","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","900","655","72.78","649","6","898","653","647","6","2","2","2","0","0","0","0","0"
"11079  :  โรงพยาบาลร่องคำ","862","839","97.33","832","7","766","743","738","5","92","92","90","2","4","4","4","0"
"11080  :  โรงพยาบาลเขาวง","878","600","68.34","600","0","827","549","549","0","46","46","46","0","5","5","5","0"
"11081  :  โรงพยาบาลยางตลาด","2,184","2,167","99.22","2,167","0","2,159","2,145","2,145","0","22","19","19","0","3","3","3","0"
"11082  :  โรงพยาบาลห้วยเม็ก","959","859","89.57","844","15","933","834","821","13","19","18","16","2","7","7","7","0"
"11083  :  โรงพยาบาลสหัสขันธ์","24","10","41.67","10","0","24","10","10","0","0","0","0","0","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","1,227","1,188","96.82","1,175","13","1,171","1,133","1,126","7","52","51","45","6","4","4","4","0"
"11085  :  โรงพยาบาลท่าคันโท","47","6","12.77","6","0","32","6","6","0","15","0","0","0","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","1,077","870","80.78","870","0","1,044","850","850","0","26","16","16","0","7","4","4","0"
"11087  :  โรงพยาบาลสมเด็จ","673","12","1.78","12","0","653","12","12","0","16","0","0","0","4","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","1,287","1,193","92.70","1,190","3","1,250","1,161","1,161","0","34","29","26","3","3","3","3","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","1,766","1,682","95.24","1,682","0","1,680","1,598","1,598","0","79","77","77","0","7","7","7","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","688","468","68.02","468","0","687","468","468","0","1","0","0","0","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","676","478","70.71","478","0","629","450","450","0","42","25","25","0","5","3","3","0"
"28790  :  โรงพยาบาลดอนจาน","477","262","54.93","261","1","466","254","253","1","8","5","5","0","3","3","3","0"
"28791  :  โรงพยาบาลสามชัย","168","131","77.98","131","0","160","128","128","0","8","3","3","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","973","971","99.79","971","0","937","935","935","0","33","33","33","0","3","3","3","0"
"11090  :  โรงพยาบาลกุดบาก","402","288","71.64","287","1","398","286","285","1","3","1","1","0","1","1","1","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","983","779","79.25","779","0","981","777","777","0","2","2","2","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","1,518","918","60.47","917","1","1,488","897","896","1","30","21","21","0","0","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","135","126","93.33","126","0","132","124","124","0","2","2","2","0","1","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","85","84","98.82","84","0","84","83","83","0","1","1","1","0","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","1,015","949","93.50","945","4","1,012","946","942","4","1","1","1","0","2","2","2","0"
"11096  :  โรงพยาบาลคำตากล้า","1,292","1,237","95.74","1,237","0","1,292","1,237","1,237","0","0","0","0","0","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","41","16","39.02","16","0","41","16","16","0","0","0","0","0","0","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","1,470","1,186","80.68","1,175","11","1,469","1,185","1,174","11","1","1","1","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","5","4","80.00","4","0","5","4","4","0","0","0","0","0","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","260","233","89.62","233","0","248","230","230","0","11","3","3","0","1","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,212","1,200","99.01","1,175","25","1,168","1,156","1,149","7","36","36","20","16","8","8","6","2"
"11102  :  โรงพยาบาลเจริญศิลป์","911","48","5.27","47","1","909","48","47","1","2","0","0","0","0","0","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","433","418","96.54","410","8","403","391","384","7","28","26","25","1","2","1","1","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","2,351","1,972","83.88","1,972","0","2,308","1,937","1,937","0","32","27","27","0","11","8","8","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","20","8","40.00","8","0","19","7","7","0","1","1","1","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","587","584","99.49","584","0","587","584","584","0","0","0","0","0","0","0","0","0"
