"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรอง","ร้อยละ","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","1,721","1,512","87.86","1,508","4","1,683","1,477","1,473","4","32","29","29","0","6","6","6","0"
"10966  :  โรงพยาบาลป่าติ้ว","966","730","75.57","717","13","941","717","707","10","17","7","7","0","8","6","3","3"
"10967  :  โรงพยาบาลมหาชนะชัย","958","838","87.47","819","19","883","789","774","15","67","45","42","3","8","4","3","1"
"10968  :  โรงพยาบาลค้อวัง","738","573","77.64","570","3","712","552","549","3","22","17","17","0","4","4","4","0"
"10969  :  โรงพยาบาลไทยเจริญ","471","466","98.94","466","0","460","455","455","0","10","10","10","0","1","1","1","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","164","75","45.73","58","17","102","58","48","10","33","8","4","4","29","9","6","3"
"11921  :  โรงพยาบาลนายแพทย์หาญ","382","355","92.93","352","3","369","346","345","1","9","7","5","2","4","2","2","0"
"04007  :  โรงพยาบาลซับใหญ่","322","178","55.28","176","2","301","164","163","1","18","12","11","1","3","2","2","0"
"10702  :  โรงพยาบาลชัยภูมิ","4","2","50.00","2","0","4","2","2","0","0","0","0","0","0","0","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","2,517","1,236","49.11","1,213","23","2,441","1,181","1,174","7","51","38","29","9","25","17","10","7"
"10971  :  โรงพยาบาลคอนสวรรค์","1,961","1,929","98.37","1,927","2","1,838","1,807","1,807","0","123","122","120","2","0","0","0","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","1,619","809","49.97","803","6","1,565","790","784","6","48","15","15","0","6","4","4","0"
"10973  :  โรงพยาบาลหนองบัวแดง","630","576","91.43","555","21","590","542","527","15","30","27","23","4","10","7","5","2"
"10974  :  โรงพยาบาลจัตุรัส","1,760","1,383","78.58","1,375","8","1,666","1,300","1,293","7","79","72","71","1","15","11","11","0"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","2,488","2,450","98.47","2,361","89","2,420","2,382","2,318","64","44","44","30","14","24","24","13","11"
"10976  :  โรงพยาบาลหนองบัวระเหว","813","318","39.11","293","25","773","309","286","23","36","8","7","1","4","1","0","1"
"10977  :  โรงพยาบาลเทพสถิต","1,429","1,163","81.39","1,143","20","1,422","1,156","1,137","19","2","2","2","0","5","5","4","1"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","3,171","3,057","96.40","3,003","54","3,109","2,999","2,953","46","39","36","29","7","23","22","21","1"
"10979  :  โรงพยาบาลบ้านแท่น","1,701","1,021","60.02","1,019","2","1,670","999","998","1","27","19","18","1","4","3","3","0"
"10980  :  โรงพยาบาลแก้งคร้อ","1,935","1,464","75.66","1,461","3","1,877","1,434","1,431","3","50","25","25","0","8","5","5","0"
"10981  :  โรงพยาบาลคอนสาร","1,233","1,197","97.08","1,196","1","1,152","1,116","1,116","0","67","67","66","1","14","14","14","0"
"10982  :  โรงพยาบาลภักดีชุมพล","597","510","85.43","503","7","549","464","457","7","43","42","42","0","5","4","4","0"
"10983  :  โรงพยาบาลเนินสง่า","514","499","97.08","495","4","508","494","493","1","6","5","2","3","0","0","0","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","1,003","888","88.53","885","3","982","872","872","0","18","13","12","1","3","3","1","2"
"10986  :  โรงพยาบาลปทุมราชวงศา","867","780","89.97","780","0","862","779","779","0","3","1","1","0","2","0","0","0"
"10987  :  โรงพยาบาลพนา","838","791","94.39","791","0","829","783","783","0","7","7","7","0","2","1","1","0"
"10988  :  โรงพยาบาลเสนางคนิคม","1,118","1,110","99.28","1,109","1","1,103","1,095","1,095","0","13","13","12","1","2","2","2","0"
"10989  :  โรงพยาบาลหัวตะพาน","650","646","99.38","645","1","634","631","630","1","13","12","12","0","3","3","3","0"
"10990  :  โรงพยาบาลลืออำนาจ","752","587","78.06","587","0","749","587","587","0","3","0","0","0","0","0","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11041  :  โรงพยาบาลพรเจริญ","1,013","457","45.11","457","0","979","441","441","0","27","14","14","0","7","2","2","0"
"11043  :  โรงพยาบาลโซ่พิสัย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11046  :  โรงพยาบาลเซกา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","1,086","844","77.72","838","6","1,060","820","818","2","20","18","16","2","6","6","4","2"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11049  :  โรงพยาบาลศรีวิไล","957","574","59.98","572","2","885","545","543","2","64","25","25","0","8","4","4","0"
"11050  :  โรงพยาบาลบุ่งคล้า","304","287","94.41","287","0","304","287","287","0","0","0","0","0","0","0","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","5","5","100.00","5","0","5","5","5","0","0","0","0","0","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","76","19","25.00","19","0","75","18","18","0","1","1","1","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10999  :  โรงพยาบาลสีชมพู","1,152","759","65.89","759","0","1,061","700","700","0","82","50","50","0","9","9","9","0"
"11000  :  โรงพยาบาลน้ำพอง","1,537","1,438","93.56","1,438","0","1,428","1,338","1,338","0","94","85","85","0","15","15","15","0"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","518","148","28.57","148","0","516","147","147","0","0","0","0","0","2","1","1","0"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11006  :  โรงพยาบาลแวงน้อย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","1,295","908","70.12","907","1","1,251","899","899","0","37","7","6","1","7","2","2","0"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","15","7","46.67","7","0","14","6","6","0","1","1","1","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","52","15","28.85","15","0","52","15","15","0","0","0","0","0","0","0","0","0"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11013  :  โรงพยาบาลกุดจับ","766","758","98.96","757","1","765","757","756","1","0","0","0","0","1","1","1","0"
"11014  :  โรงพยาบาลหนองวัวซอ","933","933","100.00","907","26","923","923","899","24","9","9","7","2","1","1","1","0"
"11015  :  โรงพยาบาลกุมภวาปี","1,741","1,731","99.43","1,705","26","1,715","1,705","1,686","19","17","17","14","3","9","9","5","4"
"11016  :  โรงพยาบาลห้วยเกิ้ง","254","254","100.00","254","0","225","225","225","0","29","29","29","0","0","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","1,191","1,183","99.33","1,183","0","1,175","1,167","1,167","0","0","0","0","0","16","16","16","0"
"11018  :  โรงพยาบาลหนองหาน","2,047","1,652","80.70","1,622","30","2,030","1,640","1,611","29","11","7","6","1","6","5","5","0"
"11019  :  โรงพยาบาลทุ่งฝน","1,202","1,202","100.00","1,202","0","1,192","1,192","1,192","0","9","9","9","0","1","1","1","0"
"11020  :  โรงพยาบาลไชยวาน","1,287","1,277","99.22","1,277","0","1,273","1,263","1,263","0","11","11","11","0","3","3","3","0"
"11021  :  โรงพยาบาลศรีธาตุ","702","697","99.29","695","2","662","657","656","1","36","36","35","1","4","4","4","0"
"11022  :  โรงพยาบาลวังสามหมอ","1,002","981","97.90","981","0","989","972","972","0","12","8","8","0","1","1","1","0"
"11023  :  โรงพยาบาลบ้านผือ","1,700","1,649","97.00","1,648","1","1,691","1,640","1,639","1","8","8","8","0","1","1","1","0"
"11024  :  โรงพยาบาลน้ำโสม","1,387","1,387","100.00","1,387","0","1,387","1,387","1,387","0","0","0","0","0","0","0","0","0"
"11025  :  โรงพยาบาลเพ็ญ","1,464","1,458","99.59","1,457","1","1,444","1,438","1,437","1","15","15","15","0","5","5","5","0"
"11026  :  โรงพยาบาลสร้างคอม","569","554","97.36","554","0","551","536","536","0","16","16","16","0","2","2","2","0"
"11027  :  โรงพยาบาลหนองแสง","859","859","100.00","859","0","841","841","841","0","17","17","17","0","1","1","1","0"
"11028  :  โรงพยาบาลนายูง","446","442","99.10","439","3","444","440","437","3","2","2","2","0","0","0","0","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","480","4","0.83","4","0","478","4","4","0","1","0","0","0","1","0","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","2,280","1,742","76.40","1,739","3","2,266","1,730","1,729","1","4","4","4","0","10","8","6","2"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","116","102","87.93","102","0","106","93","93","0","10","9","9","0","0","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","53","47","88.68","47","0","50","44","44","0","2","2","2","0","1","1","1","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","3","2","66.67","2","0","3","2","2","0","0","0","0","0","0","0","0","0"
"10705  :  โรงพยาบาลเลย","3,031","1,765","58.23","1,765","0","3,021","1,765","1,765","0","7","0","0","0","3","0","0","0"
"11030  :  โรงพยาบาลนาด้วง","1,058","4","0.38","4","0","1,039","4","4","0","10","0","0","0","9","0","0","0"
"11031  :  โรงพยาบาลเชียงคาน","1,729","1,353","78.25","1,353","0","1,717","1,353","1,353","0","6","0","0","0","6","0","0","0"
"11032  :  โรงพยาบาลปากชม","564","9","1.60","9","0","515","1","1","0","43","8","8","0","6","0","0","0"
"11033  :  โรงพยาบาลนาแห้ว","263","103","39.16","99","4","248","97","96","1","14","6","3","3","1","0","0","0"
"11034  :  โรงพยาบาลภูเรือ","803","607","75.59","606","1","782","599","598","1","14","4","4","0","7","4","4","0"
"11035  :  โรงพยาบาลท่าลี่","705","670","95.04","669","1","689","655","654","1","14","13","13","0","2","2","2","0"
"11036  :  โรงพยาบาลวังสะพุง","2,476","7","0.28","7","0","2,460","7","7","0","6","0","0","0","10","0","0","0"
"11037  :  โรงพยาบาลภูกระดึง","1,669","2","0.12","2","0","1,639","2","2","0","30","0","0","0","0","0","0","0"
"11038  :  โรงพยาบาลภูหลวง","835","461","55.21","460","1","817","448","447","1","17","12","12","0","1","1","1","0"
"11039  :  โรงพยาบาลผาขาว","1,147","1,056","92.07","1,037","19","1,124","1,034","1,021","13","16","15","11","4","7","7","5","2"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","1,182","671","56.77","669","2","1,125","637","635","2","49","30","30","0","8","4","4","0"
"14133  :  โรงพยาบาลเอราวัณ","916","872","95.20","861","11","827","785","775","10","83","81","80","1","6","6","6","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","110","88","80.00","81","7","97","76","76","0","11","10","4","6","2","2","1","1"
"10706  :  โรงพยาบาลหนองคาย","2,989","2,522","84.38","2,511","11","2,732","2,310","2,308","2","233","194","189","5","24","18","14","4"
"11042  :  โรงพยาบาลโพนพิสัย","748","576","77.01","576","0","703","541","541","0","40","32","32","0","5","3","3","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","1,671","1,653","98.92","1,652","1","1,637","1,621","1,621","0","20","19","18","1","14","13","13","0"
"11045  :  โรงพยาบาลสังคม","548","4","0.73","2","2","507","2","2","0","34","2","0","2","7","0","0","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","2,585","2,314","89.52","2,310","4","2,550","2,282","2,278","4","31","28","28","0","4","4","4","0"
"14558  :  โรงพยาบาลพิสัยเวช","1,310","2","0.15","2","0","1,050","2","2","0","258","0","0","0","2","0","0","0"
"21356  :  โรงพยาบาลสระใคร","242","1","0.41","0","1","231","1","0","1","10","0","0","0","1","0","0","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","211","201","95.26","185","16","192","182","170","12","16","16","13","3","3","3","2","1"
"28811  :  โรงพยาบาลเฝ้าไร่","454","215","47.36","215","0","447","215","215","0","5","0","0","0","2","0","0","0"
"28815  :  โรงพยาบาลรัตนวาปี","163","114","69.94","114","0","163","114","114","0","0","0","0","0","0","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11051  :  โรงพยาบาลแกดำ","1,015","529","52.12","529","0","951","498","498","0","58","26","26","0","6","5","5","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","2,505","1,349","53.85","1,348","1","2,370","1,329","1,329","0","122","16","15","1","13","4","4","0"
"11053  :  โรงพยาบาลกันทรวิชัย","1,153","83","7.20","82","1","1,063","69","69","0","82","13","12","1","8","1","1","0"
"11054  :  โรงพยาบาลเชียงยืน","1,889","1,784","94.44","1,749","35","1,778","1,676","1,667","9","82","80","65","15","29","28","17","11"
"11055  :  โรงพยาบาลบรบือ","1,794","1,246","69.45","1,232","14","1,447","905","904","1","344","338","326","12","3","3","2","1"
"11056  :  โรงพยาบาลนาเชือก","807","511","63.32","508","3","675","441","438","3","119","61","61","0","13","9","9","0"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","1,308","870","66.51","720","150","1,279","844","697","147","21","19","16","3","8","7","7","0"
"11058  :  โรงพยาบาลวาปีปทุม","2,099","1,437","68.46","1,432","5","2,040","1,391","1,386","5","45","35","35","0","14","11","11","0"
"11059  :  โรงพยาบาลนาดูน","664","577","86.90","574","3","601","517","517","0","59","57","57","0","4","3","0","3"
"11060  :  โรงพยาบาลยางสีสุราช","819","680","83.03","679","1","776","643","642","1","39","34","34","0","4","3","3","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","623","446","71.59","437","9","548","385","385","0","63","50","47","3","12","11","5","6"
"24704  :  โรงพยาบาลกุดรัง","249","101","40.56","101","0","225","96","96","0","21","4","4","0","3","1","1","0"
"28843  :  โรงพยาบาลชื่นชม","16","5","31.25","5","0","16","5","5","0","0","0","0","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","1","0","0.00","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","1,966","28","1.42","28","0","1,927","27","27","0","26","1","1","0","13","0","0","0"
"11062  :  โรงพยาบาลปทุมรัตต์","129","0","0.00","0","0","125","0","0","0","4","0","0","0","0","0","0","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","1,807","31","1.72","31","0","1,790","30","30","0","13","1","1","0","4","0","0","0"
"11064  :  โรงพยาบาลธวัชบุรี","612","9","1.47","7","2","580","7","5","2","32","2","2","0","0","0","0","0"
"11065  :  โรงพยาบาลพนมไพร","62","0","0.00","0","0","60","0","0","0","2","0","0","0","0","0","0","0"
"11066  :  โรงพยาบาลโพนทอง","1,527","9","0.59","9","0","1,440","9","9","0","74","0","0","0","13","0","0","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","459","1","0.22","1","0","446","1","1","0","12","0","0","0","1","0","0","0"
"11068  :  โรงพยาบาลหนองพอก","1,271","976","76.79","976","0","1,270","976","976","0","1","0","0","0","0","0","0","0"
"11069  :  โรงพยาบาลเสลภูมิ","1,698","943","55.54","941","2","1,610","888","886","2","74","50","50","0","14","5","5","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","2,886","208","7.21","208","0","2,681","202","202","0","175","5","5","0","30","1","1","0"
"11071  :  โรงพยาบาลเมืองสรวง","648","577","89.04","577","0","642","571","571","0","1","1","1","0","5","5","5","0"
"11072  :  โรงพยาบาลโพนทราย","951","863","90.75","850","13","896","809","806","3","47","46","38","8","8","8","6","2"
"11073  :  โรงพยาบาลอาจสามารถ","1,448","6","0.41","6","0","1,357","6","6","0","82","0","0","0","9","0","0","0"
"11074  :  โรงพยาบาลเมยวดี","694","6","0.86","6","0","677","6","6","0","16","0","0","0","1","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","890","55","6.18","55","0","866","50","50","0","18","4","4","0","6","1","1","0"
"11076  :  โรงพยาบาลจังหาร","1,028","10","0.97","10","0","1,008","10","10","0","18","0","0","0","2","0","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","35","24","68.57","24","0","34","23","23","0","1","1","1","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","331","19","5.74","19","0","325","19","19","0","4","0","0","0","2","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","289","274","94.81","274","0","286","271","271","0","2","2","2","0","1","1","1","0"
"27989  :  โรงพยาบาลเชียงขวัญ","321","0","0.00","0","0","291","0","0","0","27","0","0","0","3","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","528","2","0.38","2","0","518","2","2","0","8","0","0","0","2","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","357","339","94.96","324","15","355","337","322","15","1","1","1","0","1","1","1","0"
"11077  :  โรงพยาบาลนามน","900","713","79.22","712","1","896","710","709","1","4","3","3","0","0","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","1,263","1,084","85.83","1,084","0","1,263","1,084","1,084","0","0","0","0","0","0","0","0","0"
"11079  :  โรงพยาบาลร่องคำ","979","899","91.83","885","14","938","858","845","13","38","38","37","1","3","3","3","0"
"11080  :  โรงพยาบาลเขาวง","1,311","978","74.60","977","1","1,295","962","961","1","16","16","16","0","0","0","0","0"
"11081  :  โรงพยาบาลยางตลาด","1,466","1,462","99.73","1,461","1","1,422","1,418","1,418","0","43","43","42","1","1","1","1","0"
"11082  :  โรงพยาบาลห้วยเม็ก","1,266","1,258","99.37","1,258","0","1,195","1,187","1,187","0","61","61","61","0","10","10","10","0"
"11083  :  โรงพยาบาลสหัสขันธ์","32","12","37.50","11","1","29","9","9","0","3","3","2","1","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","1,043","996","95.49","988","8","1,015","972","971","1","23","20","15","5","5","4","2","2"
"11085  :  โรงพยาบาลท่าคันโท","48","45","93.75","45","0","26","24","24","0","22","21","21","0","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","954","844","88.47","843","1","922","817","816","1","29","25","25","0","3","2","2","0"
"11087  :  โรงพยาบาลสมเด็จ","781","66","8.45","65","1","748","64","63","1","24","2","2","0","9","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","1,109","1,043","94.05","1,042","1","1,099","1,034","1,033","1","9","8","8","0","1","1","1","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","2,395","2,200","91.86","2,200","0","2,249","2,057","2,057","0","120","117","117","0","26","26","26","0"
"11965  :  โรงพยาบาลธีรวัฒน์","2","0","0.00","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","627","493","78.63","493","0","587","462","462","0","34","25","25","0","6","6","6","0"
"28789  :  โรงพยาบาลฆ้องชัย","612","387","63.24","386","1","594","376","376","0","16","10","9","1","2","1","1","0"
"28790  :  โรงพยาบาลดอนจาน","408","309","75.74","309","0","408","309","309","0","0","0","0","0","0","0","0","0"
"28791  :  โรงพยาบาลสามชัย","128","4","3.13","4","0","125","2","2","0","3","2","2","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","8","1","12.50","1","0","4","1","1","0","1","0","0","0","3","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","429","1","0.23","1","0","426","1","1","0","1","0","0","0","2","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","508","101","19.88","100","1","506","99","99","0","2","2","1","1","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","14","5","35.71","5","0","13","5","5","0","1","0","0","0","0","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","15","4","26.67","4","0","15","4","4","0","0","0","0","0","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","5","4","80.00","4","0","5","4","4","0","0","0","0","0","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","1,528","1,208","79.06","1,204","4","1,514","1,196","1,192","4","12","10","10","0","2","2","2","0"
"11096  :  โรงพยาบาลคำตากล้า","1,428","1,262","88.38","1,262","0","1,427","1,261","1,261","0","1","1","1","0","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","47","36","76.60","36","0","47","36","36","0","0","0","0","0","0","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","1,804","585","32.43","583","2","1,803","585","583","2","1","0","0","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","1","0","0.00","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","320","186","58.13","186","0","320","186","186","0","0","0","0","0","0","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,108","3","0.27","3","0","1,101","3","3","0","7","0","0","0","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","885","5","0.56","5","0","883","5","5","0","2","0","0","0","0","0","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","1","0","0.00","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","1,107","5","0.45","5","0","1,106","5","5","0","0","0","0","0","1","0","0","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","36","26","72.22","26","0","36","26","26","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","501","499","99.60","499","0","501","499","499","0","0","0","0","0","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","3","1","33.33","1","0","3","1","1","0","0","0","0","0","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","934","629","67.34","617","12","927","626","614","12","6","3","3","0","1","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","700","407","58.14","407","0","662","395","395","0","33","9","9","0","5","3","3","0"
"11106  :  โรงพยาบาลบ้านแพง","1,171","821","70.11","776","45","1,120","781","767","14","39","30","7","23","12","10","2","8"
"11107  :  โรงพยาบาลนาทม","321","202","62.93","200","2","305","191","190","1","15","10","9","1","1","1","1","0"
