"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"11075  :  โรงพยาบาลศรีสมเด็จ","931","453","48.66","453","0","0","905","436","436","0","0","20","14","14","0","0","6","3","3","0","0"
"11076  :  โรงพยาบาลจังหาร","1,033","2","0.19","2","0","0","1,020","2","2","0","0","13","0","0","0","0","0","0","0","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","25","0","0.00","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","445","1","0.22","1","0","0","441","1","1","0","0","4","0","0","0","0","0","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","308","0","0.00","0","0","0","300","0","0","0","0","7","0","0","0","0","1","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","314","0","0.00","0","0","0","285","0","0","0","0","26","0","0","0","0","3","0","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","526","0","0.00","0","0","0","518","0","0","0","0","6","0","0","0","0","2","0","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","513","0","0.00","0","0","0","484","0","0","0","0","25","0","0","0","0","4","0","0","0","0"
"11077  :  โรงพยาบาลนามน","965","0","0.00","0","0","0","965","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","1,618","0","0.00","0","0","0","1,616","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"11079  :  โรงพยาบาลร่องคำ","997","0","0.00","0","0","0","914","0","0","0","0","81","0","0","0","0","2","0","0","0","0"
"11080  :  โรงพยาบาลเขาวง","1,751","714","40.78","714","0","0","1,687","713","713","0","0","64","1","1","0","0","0","0","0","0","0"
"11081  :  โรงพยาบาลยางตลาด","1,974","1","0.05","1","0","0","1,924","1","1","0","0","44","0","0","0","0","6","0","0","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","1,284","35","2.73","35","0","0","1,257","34","34","0","0","23","1","1","0","0","4","0","0","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","354","0","0.00","0","0","0","335","0","0","0","0","14","0","0","0","0","5","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","1,122","7","0.62","2","5","0","1,053","2","1","1","0","66","4","1","3","0","3","1","0","1","0"
"11085  :  โรงพยาบาลท่าคันโท","64","0","0.00","0","0","0","44","0","0","0","0","20","0","0","0","0","0","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","956","7","0.73","7","0","0","926","7","7","0","0","24","0","0","0","0","6","0","0","0","0"
"11087  :  โรงพยาบาลสมเด็จ","860","0","0.00","0","0","0","815","0","0","0","0","33","0","0","0","0","12","0","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","1,108","0","0.00","0","0","0","1,102","0","0","0","0","4","0","0","0","0","2","0","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","2,751","0","0.00","0","0","0","2,329","0","0","0","0","407","0","0","0","0","15","0","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","681","326","47.87","326","0","0","681","326","326","0","0","0","0","0","0","0","0","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","678","0","0.00","0","0","0","674","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","455","19","4.18","19","0","0","442","19","19","0","0","12","0","0","0","0","1","0","0","0","0"
"28791  :  โรงพยาบาลสามชัย","176","127","72.16","127","0","0","172","126","126","0","0","4","1","1","0","0","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","981","1","0.10","1","0","0","978","1","1","0","0","3","0","0","0","0","0","0","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","709","0","0.00","0","0","0","700","0","0","0","0","5","0","0","0","0","4","0","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","487","0","0.00","0","0","0","487","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","1,515","0","0.00","0","0","0","1,454","0","0","0","0","59","0","0","0","0","2","0","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","118","2","1.69","2","0","0","117","2","2","0","0","1","0","0","0","0","0","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","465","0","0.00","0","0","0","439","0","0","0","0","23","0","0","0","0","3","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","1,576","1,178","74.75","1,178","0","0","1,572","1,175","1,175","0","0","3","2","2","0","0","1","1","1","0","0"
"11096  :  โรงพยาบาลคำตากล้า","1,562","1","0.06","1","0","0","1,561","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","45","2","4.44","2","0","0","45","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","1,862","820","44.04","819","1","0","1,859","818","817","1","0","3","2","2","0","0","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","3","0","0.00","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","386","0","0.00","0","0","0","379","0","0","0","0","5","0","0","0","0","2","0","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,320","0","0.00","0","0","0","1,283","0","0","0","0","36","0","0","0","0","1","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","852","3","0.35","3","0","0","850","3","3","0","0","2","0","0","0","0","0","0","0","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","417","0","0.00","0","0","0","414","0","0","0","0","2","0","0","0","0","1","0","0","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","3,197","1","0.03","0","1","0","3,078","1","0","1","0","102","0","0","0","0","17","0","0","0","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","45","8","17.78","8","0","0","44","8","8","0","0","1","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","558","0","0.00","0","0","0","558","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","125","0","0.00","0","0","0","106","0","0","0","0","15","0","0","0","0","4","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","1,066","0","0.00","0","0","0","1,064","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","746","1","0.13","1","0","0","703","1","1","0","0","35","0","0","0","0","8","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","1,172","0","0.00","0","0","0","1,106","0","0","0","0","58","0","0","0","0","8","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","355","1","0.28","1","0","0","341","1","1","0","0","12","0","0","0","0","2","0","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","1,336","0","0.00","0","0","0","1,292","0","0","0","0","31","0","0","0","0","13","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","1,162","0","0.00","0","0","0","1,106","0","0","0","0","42","0","0","0","0","14","0","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","1,023","30","2.93","30","0","0","1,013","30","30","0","0","10","0","0","0","0","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","1,658","0","0.00","0","0","0","1,634","0","0","0","0","24","0","0","0","0","0","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","1,188","1,054","88.72","1,054","0","0","1,142","1,033","1,033","0","0","27","16","16","0","0","19","5","5","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","272","3","1.10","3","0","0","265","3","3","0","0","6","0","0","0","0","1","0","0","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","335","0","0.00","0","0","0","320","0","0","0","0","12","0","0","0","0","3","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","2,101","1,446","68.82","1,446","0","0","2,090","1,446","1,446","0","0","10","0","0","0","0","1","0","0","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","868","10","1.15","10","0","0","848","10","10","0","0","19","0","0","0","0","1","0","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","841","0","0.00","0","0","0","829","0","0","0","0","11","0","0","0","0","1","0","0","0","0"
"11115  :  โรงพยาบาลดงหลวง","877","441","50.29","439","2","0","856","438","438","0","0","13","1","1","0","0","8","2","0","2","0"
"11116  :  โรงพยาบาลคำชะอี","788","0","0.00","0","0","0","771","0","0","0","0","17","0","0","0","0","0","0","0","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","305","0","0.00","0","0","0","294","0","0","0","0","4","0","0","0","0","7","0","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","470","270","57.45","268","2","0","388","210","209","1","0","77","56","55","1","0","5","4","4","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","618","99","16.02","99","0","0","606","99","99","0","0","10","0","0","0","0","2","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","31","30","96.77","30","0","0","31","30","30","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","4,255","3,674","86.35","3,673","1","0","4,204","3,656","3,655","1","0","31","12","12","0","0","20","6","6","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","1,774","1,656","93.35","1,515","141","0","1,735","1,630","1,490","140","0","31","19","18","1","0","8","7","7","0","0"
"11121  :  โรงพยาบาลเชียงดาว","2,496","1","0.04","1","0","0","2,414","1","1","0","0","71","0","0","0","0","11","0","0","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","1,079","372","34.48","372","0","0","1,058","368","368","0","0","16","3","3","0","0","5","1","1","0","0"
"11125  :  โรงพยาบาลฝาง","2,093","108","5.16","107","1","0","2,038","103","102","1","0","49","4","4","0","0","6","1","1","0","0"
"11126  :  โรงพยาบาลแม่อาย","736","666","90.49","663","3","0","708","640","637","3","0","19","18","18","0","0","9","8","8","0","0"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","1,662","8","0.48","8","0","0","1,617","7","7","0","0","36","1","1","0","0","9","0","0","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","1,748","67","3.83","65","2","0","1,736","65","63","2","0","9","0","0","0","0","3","2","2","0","0"
"11133  :  โรงพยาบาลดอยเต่า","612","569","92.97","569","0","0","604","562","562","0","0","7","6","6","0","0","1","1","1","0","0"
"11134  :  โรงพยาบาลอมก๋อย","879","864","98.29","864","0","0","869","854","854","0","0","8","8","8","0","0","2","2","2","0","0"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","779","0","0.00","0","0","0","779","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11138  :  โรงพยาบาลแม่วาง","1,029","921","89.50","916","5","0","1,009","905","900","5","0","10","9","9","0","0","10","7","7","0","0"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","2","1","50.00","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","526","14","2.66","14","0","0","517","14","14","0","0","0","0","0","0","0","9","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","11","0","0.00","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","1,050","17","1.62","17","0","0","1,019","17","17","0","0","29","0","0","0","0","2","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","1,958","1,576","80.49","1,576","0","0","1,918","1,560","1,560","0","0","33","12","12","0","0","7","4","4","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","208","163","78.37","160","3","0","206","162","159","3","0","1","1","1","0","0","1","0","0","0","0"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","1,386","0","0.00","0","0","0","1,344","0","0","0","0","36","0","0","0","0","6","0","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","1,848","1,002","54.22","1,002","0","0","1,817","989","989","0","0","23","10","10","0","0","8","3","3","0","0"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","808","0","0.00","0","0","0","706","0","0","0","0","83","0","0","0","0","19","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","1,167","1","0.09","1","0","0","1,145","1","1","0","0","17","0","0","0","0","5","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","2,179","0","0.00","0","0","0","2,141","0","0","0","0","24","0","0","0","0","14","0","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","682","2","0.29","2","0","0","649","2","2","0","0","31","0","0","0","0","2","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","515","0","0.00","0","0","0","503","0","0","0","0","4","0","0","0","0","8","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","3,228","2","0.06","2","0","0","3,163","2","2","0","0","40","0","0","0","0","25","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","2,264","987","43.60","987","0","0","2,218","985","985","0","0","37","1","1","0","0","9","1","1","0","0"
"11147  :  โรงพยาบาลเกาะคา","515","170","33.01","170","0","0","503","168","168","0","0","6","2","2","0","0","6","0","0","0","0"
"11148  :  โรงพยาบาลเสริมงาม","1,672","1","0.06","1","0","0","1,622","1","1","0","0","39","0","0","0","0","11","0","0","0","0"
"11149  :  โรงพยาบาลงาว","868","111","12.79","111","0","0","841","108","108","0","0","20","2","2","0","0","7","1","1","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","1,605","285","17.76","285","0","0","1,595","284","284","0","0","9","1","1","0","0","1","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","1,483","0","0.00","0","0","0","1,475","0","0","0","0","4","0","0","0","0","4","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","1,253","0","0.00","0","0","0","1,233","0","0","0","0","20","0","0","0","0","0","0","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","1,327","1,230","92.69","1,230","0","0","1,295","1,200","1,200","0","0","28","26","26","0","0","4","4","4","0","0"
"11154  :  โรงพยาบาลแม่ทะ","1,437","258","17.95","256","2","0","1,418","246","246","0","0","18","11","10","1","0","1","1","0","1","0"
"11155  :  โรงพยาบาลสบปราบ","2,287","0","0.00","0","0","0","2,254","0","0","0","0","23","0","0","0","0","10","0","0","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","1,905","0","0.00","0","0","0","1,887","0","0","0","0","15","0","0","0","0","3","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","1,042","0","0.00","0","0","0","996","0","0","0","0","40","0","0","0","0","6","0","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","3,839","18","0.47","18","0","0","3,776","18","18","0","0","54","0","0","0","0","9","0","0","0","0"
"11158  :  โรงพยาบาลตรอน","1,407","1","0.07","1","0","0","1,358","1","1","0","0","44","0","0","0","0","5","0","0","0","0"
"11159  :  โรงพยาบาลท่าปลา","1,233","23","1.87","22","1","0","1,224","22","21","1","0","2","1","1","0","0","7","0","0","0","0"
"11160  :  โรงพยาบาลน้ำปาด","1,088","0","0.00","0","0","0","1,076","0","0","0","0","8","0","0","0","0","4","0","0","0","0"
"11161  :  โรงพยาบาลฟากท่า","1,036","921","88.90","921","0","0","1,035","921","921","0","0","1","0","0","0","0","0","0","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","544","3","0.55","3","0","0","543","3","3","0","0","1","0","0","0","0","0","0","0","0","0"
"11163  :  โรงพยาบาลพิชัย","1,337","595","44.50","524","71","0","1,326","588","518","70","0","6","4","3","1","0","5","3","3","0","0"
"11164  :  โรงพยาบาลลับแล","1,690","7","0.41","7","0","0","1,682","7","7","0","0","3","0","0","0","0","5","0","0","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","903","0","0.00","0","0","0","890","0","0","0","0","9","0","0","0","0","4","0","0","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","5","0","0.00","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","864","1","0.12","1","0","0","851","1","1","0","0","9","0","0","0","0","4","0","0","0","0"
"11167  :  โรงพยาบาลลอง","2,073","2","0.10","2","0","0","2,037","2","2","0","0","25","0","0","0","0","11","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","2,510","2","0.08","2","0","0","2,429","2","2","0","0","66","0","0","0","0","15","0","0","0","0"
"11171  :  โรงพยาบาลวังชิ้น","916","1","0.11","1","0","0","887","1","1","0","0","19","0","0","0","0","10","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","671","0","0.00","0","0","0","651","0","0","0","0","18","0","0","0","0","2","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","1,739","0","0.00","0","0","0","1,685","0","0","0","0","36","0","0","0","0","18","0","0","0","0"
"10716  :  โรงพยาบาลน่าน","4,982","0","0.00","0","0","0","4,899","0","0","0","0","63","0","0","0","0","20","0","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","612","16","2.61","16","0","0","606","16","16","0","0","6","0","0","0","0","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","406","0","0.00","0","0","0","395","0","0","0","0","7","0","0","0","0","4","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","1,294","116","8.96","116","0","0","1,262","115","115","0","0","23","1","1","0","0","9","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","836","0","0.00","0","0","0","824","0","0","0","0","1","0","0","0","0","11","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","2,471","0","0.00","0","0","0","2,431","0","0","0","0","26","0","0","0","0","14","0","0","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","583","0","0.00","0","0","0","582","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","975","0","0.00","0","0","0","968","0","0","0","0","5","0","0","0","0","2","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","1,033","1","0.10","1","0","0","1,009","1","1","0","0","20","0","0","0","0","4","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","774","1","0.13","1","0","0","767","1","1","0","0","6","0","0","0","0","1","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","285","0","0.00","0","0","0","284","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","482","0","0.00","0","0","0","480","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","1,110","5","0.45","4","1","0","1,098","4","4","0","0","8","0","0","0","0","4","1","0","1","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","5","0","0.00","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","114","0","0.00","0","0","0","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","211","1","0.47","1","0","0","206","1","1","0","0","4","0","0","0","0","1","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11184  :  โรงพยาบาลจุน","1,822","0","0.00","0","0","0","1,794","0","0","0","0","14","0","0","0","0","4","0","0","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","1,352","0","0.00","0","0","0","1,044","0","0","0","0","72","0","0","0","0","9","0","0","0","0"
"11187  :  โรงพยาบาลปง","1,071","0","0.00","0","0","0","968","0","0","0","0","54","0","0","0","0","5","0","0","0","0"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","14","0","0.00","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","4,315","157","3.64","94","63","0","4,117","62","46","16","0","142","53","33","20","0","56","42","15","27","0"
"11189  :  โรงพยาบาลเทิง","2,116","1","0.05","0","1","0","2,086","1","0","1","0","20","0","0","0","0","10","0","0","0","0"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","571","121","21.19","121","0","0","560","118","118","0","0","5","2","2","0","0","6","1","1","0","0"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","509","15","2.95","15","0","0","478","15","15","0","0","23","0","0","0","0","8","0","0","0","0"
"11194  :  โรงพยาบาลแม่สาย","2,345","0","0.00","0","0","0","2,342","0","0","0","0","1","0","0","0","0","2","0","0","0","0"
"11195  :  โรงพยาบาลแม่สรวย","1,123","3","0.27","3","0","0","1,111","3","3","0","0","8","0","0","0","0","4","0","0","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","1,950","170","8.72","156","14","0","1,888","160","146","14","0","49","9","9","0","0","13","1","1","0","0"
"11197  :  โรงพยาบาลพญาเม็งราย","619","5","0.81","4","1","0","613","5","4","1","0","2","0","0","0","0","4","0","0","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","625","2","0.32","2","0","0","606","2","2","0","0","19","0","0","0","0","0","0","0","0","0"
"11199  :  โรงพยาบาลขุนตาล","592","113","19.09","113","0","0","575","108","108","0","0","12","3","3","0","0","5","2","2","0","0"
