"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรอง","ร้อยละ","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","357","134","37.54","133","1","163","128","128","0","4","3","3","0","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","271","241","88.93","241","0","217","201","201","0","36","33","33","0","7","7","7","0"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","2,124","519","24.44","519","0","518","516","516","0","2","2","2","0","1","1","1","0"
"10966  :  โรงพยาบาลป่าติ้ว","1,532","1,259","82.18","1,253","6","1,212","1,194","1,194","0","55","54","49","5","6","6","5","1"
"10967  :  โรงพยาบาลมหาชนะชัย","1,001","830","82.92","810","20","748","709","708","1","104","102","85","17","5","5","3","2"
"10968  :  โรงพยาบาลค้อวัง","882","758","85.94","758","0","636","633","633","0","19","19","19","0","4","4","4","0"
"10969  :  โรงพยาบาลไทยเจริญ","584","576","98.63","574","2","554","553","552","1","15","15","14","1","6","6","6","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","1,856","1,355","73.01","1,349","6","182","131","130","1","57","43","43","0","24","17","17","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","291","279","95.88","277","2","254","252","251","1","19","19","18","1","8","8","8","0"
"04007  :  โรงพยาบาลซับใหญ่","488","1","0.20","1","0","15","1","1","0","0","0","0","0","0","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","3,136","285","9.09","285","0","440","279","279","0","61","4","4","0","22","2","2","0"
"10971  :  โรงพยาบาลคอนสวรรค์","2,145","2,096","97.72","2,096","0","1,950","1,950","1,950","0","187","140","140","0","6","6","6","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","2,011","1,741","86.57","1,733","8","1,701","1,693","1,690","3","35","35","32","3","8","8","6","2"
"10973  :  โรงพยาบาลหนองบัวแดง","2,570","518","20.16","518","0","518","517","517","0","1","0","0","0","0","0","0","0"
"10974  :  โรงพยาบาลจัตุรัส","2,177","14","0.64","12","2","12","6","6","0","2","2","2","0","2","2","1","1"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","2,966","2,719","91.67","2,719","0","2,659","2,658","2,658","0","1","0","0","0","0","0","0","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","1,086","334","30.76","293","41","310","300","269","31","25","24","17","7","1","0","0","0"
"10977  :  โรงพยาบาลเทพสถิต","1,420","0","0.00","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","3,663","3,149","85.97","3,123","26","2,775","2,706","2,684","22","56","30","29","1","33","10","9","1"
"10979  :  โรงพยาบาลบ้านแท่น","1,723","1,562","90.66","1,562","0","1,558","1,554","1,554","0","3","3","3","0","3","3","3","0"
"10980  :  โรงพยาบาลแก้งคร้อ","2,514","2","0.08","1","1","476","1","1","0","7","0","0","0","2","0","0","0"
"10981  :  โรงพยาบาลคอนสาร","1,503","1,394","92.75","1,394","0","1,295","1,285","1,285","0","78","77","77","0","30","29","29","0"
"10982  :  โรงพยาบาลภักดีชุมพล","871","702","80.60","702","0","679","667","667","0","26","23","23","0","7","7","7","0"
"10983  :  โรงพยาบาลเนินสง่า","641","414","64.59","409","5","395","392","388","4","16","16","15","1","1","1","1","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","1,099","540","49.14","540","0","50","45","45","0","0","0","0","0","0","0","0","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","1,113","1,036","93.08","1,036","0","424","405","405","0","14","14","14","0","0","0","0","0"
"10987  :  โรงพยาบาลพนา","976","651","66.70","649","2","462","429","429","0","4","4","3","1","3","3","2","1"
"10988  :  โรงพยาบาลเสนางคนิคม","1,918","1,182","61.63","1,182","0","7","5","5","0","0","0","0","0","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","787","746","94.79","746","0","547","545","545","0","196","195","195","0","5","5","5","0"
"10990  :  โรงพยาบาลลืออำนาจ","874","751","85.93","751","0","750","748","748","0","1","1","1","0","1","1","1","0"
"11040  :  โรงพยาบาลบึงกาฬ","1,643","1,076","65.49","1,076","0","1,489","1,069","1,069","0","21","0","0","0","0","0","0","0"
"11041  :  โรงพยาบาลพรเจริญ","1,339","1,308","97.68","1,307","1","1,279","1,271","1,271","0","26","26","26","0","6","6","5","1"
"11043  :  โรงพยาบาลโซ่พิสัย","2,013","1,216","60.41","1,216","0","1,264","1,216","1,216","0","1","0","0","0","0","0","0","0"
"11046  :  โรงพยาบาลเซกา","2,301","934","40.59","926","8","919","897","897","0","55","33","27","6","11","3","1","2"
"11047  :  โรงพยาบาลปากคาด","1,325","1,188","89.66","1,188","0","1,188","1,188","1,188","0","0","0","0","0","0","0","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11049  :  โรงพยาบาลศรีวิไล","1,705","109","6.39","109","0","135","81","81","0","26","24","24","0","4","4","4","0"
"11050  :  โรงพยาบาลบุ่งคล้า","375","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","3","2","66.67","2","0","2","2","2","0","0","0","0","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10999  :  โรงพยาบาลสีชมพู","1,841","1,376","74.74","1,376","0","1,690","1,356","1,356","0","5","5","5","0","4","3","3","0"
"11000  :  โรงพยาบาลน้ำพอง","1,662","50","3.01","50","0","67","49","49","0","0","0","0","0","0","0","0","0"
"11001  :  โรงพยาบาลอุบลรัตน์","1,111","783","70.48","783","0","1,044","749","749","0","36","27","27","0","3","3","3","0"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","659","646","98.03","646","0","631","627","627","0","15","15","15","0","4","4","4","0"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11005  :  โรงพยาบาลแวงใหญ่","947","1","0.11","1","0","6","1","1","0","0","0","0","0","0","0","0","0"
"11006  :  โรงพยาบาลแวงน้อย","1,578","1,546","97.97","1,545","1","1,545","1,543","1,543","0","1","1","0","1","0","0","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","1,760","35","1.99","35","0","38","28","28","0","5","5","5","0","2","0","0","0"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","3,446","92","2.67","92","0","294","90","90","0","3","0","0","0","1","0","0","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","176","3","1.70","3","0","4","1","1","0","1","1","1","0","0","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","165","97","58.79","97","0","131","77","77","0","9","8","8","0","1","1","1","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","553","434","78.48","434","0","445","366","366","0","19","18","18","0","1","0","0","0"
"77652  :  โรงพยาบาลโนนศิลา","210","1","0.48","1","0","2","0","0","0","0","0","0","0","0","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11013  :  โรงพยาบาลกุดจับ","1,134","253","22.31","251","2","136","110","110","0","12","11","9","2","1","0","0","0"
"11014  :  โรงพยาบาลหนองวัวซอ","1,334","10","0.75","10","0","1,285","10","10","0","0","0","0","0","2","0","0","0"
"11015  :  โรงพยาบาลกุมภวาปี","2,799","2,129","76.06","2,126","3","2,174","2,114","2,113","1","8","7","6","1","3","1","0","1"
"11016  :  โรงพยาบาลห้วยเกิ้ง","1","0","0.00","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","1,531","1,407","91.90","1,405","2","1,389","1,379","1,379","0","13","12","12","0","9","9","7","2"
"11018  :  โรงพยาบาลหนองหาน","2,850","1,819","63.82","1,819","0","1,846","1,819","1,819","0","0","0","0","0","0","0","0","0"
"11019  :  โรงพยาบาลทุ่งฝน","1,638","1,440","87.91","1,440","0","1,442","1,440","1,440","0","0","0","0","0","0","0","0","0"
"11020  :  โรงพยาบาลไชยวาน","1,538","228","14.82","228","0","1,219","224","224","0","3","2","2","0","0","0","0","0"
"11021  :  โรงพยาบาลศรีธาตุ","788","728","92.39","727","1","720","714","713","1","8","8","8","0","1","1","1","0"
"11022  :  โรงพยาบาลวังสามหมอ","1,274","1,182","92.78","1,182","0","1,174","1,167","1,167","0","8","8","8","0","3","3","3","0"
"11023  :  โรงพยาบาลบ้านผือ","2,057","1,470","71.46","1,470","0","1,989","1,433","1,433","0","28","28","28","0","10","8","8","0"
"11024  :  โรงพยาบาลน้ำโสม","2,402","1,566","65.20","1,565","1","1,601","1,539","1,539","0","21","18","18","0","8","6","5","1"
"11025  :  โรงพยาบาลเพ็ญ","1,932","1,788","92.55","1,788","0","1,785","1,771","1,771","0","5","4","4","0","4","4","4","0"
"11026  :  โรงพยาบาลสร้างคอม","1,348","1,026","76.11","1,025","1","1,019","1,006","1,005","1","14","12","12","0","3","1","1","0"
"11027  :  โรงพยาบาลหนองแสง","1,182","910","76.99","909","1","867","859","858","1","32","32","32","0","4","4","4","0"
"11028  :  โรงพยาบาลนายูง","505","478","94.65","476","2","482","476","475","1","0","0","0","0","1","1","0","1"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","715","647","90.49","332","315","10","6","5","1","0","0","0","0","0","0","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","2,834","1,781","62.84","1,776","5","2,245","1,769","1,769","0","16","7","3","4","4","4","3","1"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","217","4","1.84","4","0","4","3","3","0","1","1","1","0","0","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10705  :  โรงพยาบาลเลย","3,942","3,473","88.10","3,461","12","3,585","3,377","3,365","12","27","24","24","0","42","31","31","0"
"11030  :  โรงพยาบาลนาด้วง","1,513","570","37.67","545","25","641","541","541","0","31","28","3","25","4","1","1","0"
"11031  :  โรงพยาบาลเชียงคาน","2,276","2,161","94.95","2,160","1","2,139","2,114","2,114","0","22","21","20","1","23","23","23","0"
"11032  :  โรงพยาบาลปากชม","799","709","88.74","709","0","709","706","706","0","0","0","0","0","0","0","0","0"
"11033  :  โรงพยาบาลนาแห้ว","382","376","98.43","372","4","368","366","362","4","7","7","7","0","3","3","3","0"
"11034  :  โรงพยาบาลภูเรือ","1,067","1,046","98.03","1,046","0","1,013","1,006","1,006","0","27","26","26","0","9","7","7","0"
"11035  :  โรงพยาบาลท่าลี่","837","799","95.46","798","1","773","772","772","0","23","23","23","0","4","4","3","1"
"11036  :  โรงพยาบาลวังสะพุง","2,948","2,862","97.08","2,860","2","2,855","2,852","2,851","1","6","5","4","1","4","4","4","0"
"11037  :  โรงพยาบาลภูกระดึง","2,159","1,177","54.52","1,176","1","1,216","1,156","1,156","0","12","12","12","0","8","7","6","1"
"11038  :  โรงพยาบาลภูหลวง","1,148","1,089","94.86","1,088","1","1,091","1,074","1,073","1","13","12","12","0","2","1","1","0"
"11039  :  โรงพยาบาลผาขาว","1,468","1,450","98.77","1,447","3","1,427","1,424","1,422","2","12","12","12","0","10","9","8","1"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","1,917","503","26.24","503","0","528","497","497","0","8","3","3","0","13","1","1","0"
"14133  :  โรงพยาบาลเอราวัณ","1,123","1,099","97.86","1,099","0","1,050","1,047","1,047","0","39","39","39","0","13","13","13","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","144","136","94.44","131","5","123","123","123","0","4","4","4","0","9","9","4","5"
"10706  :  โรงพยาบาลหนองคาย","4,125","1,713","41.53","1,712","1","1,779","1,684","1,684","0","19","18","18","0","2","2","1","1"
"11042  :  โรงพยาบาลโพนพิสัย","911","889","97.59","889","0","856","840","840","0","44","42","42","0","6","6","6","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","2,039","1,979","97.06","1,979","0","1,925","1,896","1,896","0","77","77","77","0","5","5","5","0"
"11045  :  โรงพยาบาลสังคม","616","2","0.32","2","0","122","2","2","0","10","0","0","0","1","0","0","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","3,166","3,090","97.60","3,063","27","3,016","3,012","2,989","23","38","35","32","3","44","41","40","1"
"14558  :  โรงพยาบาลพิสัยเวช","1,155","2","0.17","2","0","609","2","2","0","105","0","0","0","4","0","0","0"
"21356  :  โรงพยาบาลสระใคร","316","311","98.42","310","1","311","308","307","1","3","3","3","0","0","0","0","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","254","2","0.79","2","0","3","2","2","0","1","0","0","0","0","0","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","594","264","44.44","264","0","219","212","212","0","40","40","40","0","8","8","8","0"
"28815  :  โรงพยาบาลรัตนวาปี","148","146","98.65","146","0","146","145","145","0","1","1","1","0","0","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11051  :  โรงพยาบาลแกดำ","1,176","83","7.06","83","0","452","23","23","0","28","21","21","0","0","0","0","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","3,394","5","0.15","5","0","61","2","2","0","1","0","0","0","0","0","0","0"
"11053  :  โรงพยาบาลกันทรวิชัย","1,678","1,110","66.15","1,110","0","1,007","635","635","0","61","42","42","0","5","3","3","0"
"11054  :  โรงพยาบาลเชียงยืน","2,496","2,289","91.71","2,268","21","2,121","2,112","2,100","12","130","129","123","6","37","37","34","3"
"11055  :  โรงพยาบาลบรบือ","3,008","2,700","89.76","2,700","0","2,716","2,699","2,699","0","1","1","1","0","0","0","0","0"
"11056  :  โรงพยาบาลนาเชือก","991","425","42.89","391","34","418","369","366","3","26","23","0","23","7","7","0","7"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","2,227","2,120","95.20","2,106","14","2,087","2,079","2,070","9","33","32","29","3","0","0","0","0"
"11058  :  โรงพยาบาลวาปีปทุม","2,594","1,310","50.50","1,310","0","1,292","1,287","1,287","0","19","18","18","0","7","3","3","0"
"11059  :  โรงพยาบาลนาดูน","800","95","11.88","95","0","97","95","95","0","0","0","0","0","0","0","0","0"
"11060  :  โรงพยาบาลยางสีสุราช","1,052","138","13.12","138","0","93","90","90","0","42","41","41","0","2","2","2","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","1,127","85","7.54","85","0","178","82","82","0","4","1","1","0","3","0","0","0"
"24704  :  โรงพยาบาลกุดรัง","401","296","73.82","296","0","303","296","296","0","0","0","0","0","1","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","24","10","41.67","10","0","11","7","7","0","3","3","3","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","2,440","1,758","72.05","1,756","2","1,722","1,701","1,699","2","47","46","46","0","11","9","9","0"
"11062  :  โรงพยาบาลปทุมรัตต์","1,704","1,674","98.24","1,673","1","1,654","1,652","1,651","1","18","18","18","0","3","3","3","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","2,337","1,320","56.48","1,320","0","1,317","1,288","1,288","0","29","29","29","0","2","2","2","0"
"11064  :  โรงพยาบาลธวัชบุรี","1,217","1,004","82.50","1,002","2","975","962","962","0","14","14","12","2","3","2","2","0"
"11065  :  โรงพยาบาลพนมไพร","1,775","1,743","98.20","1,743","0","1,665","1,661","1,661","0","76","75","75","0","7","7","7","0"
"11066  :  โรงพยาบาลโพนทอง","2,272","30","1.32","26","4","45","26","22","4","12","2","2","0","4","1","1","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","1,373","837","60.96","837","0","839","817","817","0","20","18","18","0","1","1","1","0"
"11068  :  โรงพยาบาลหนองพอก","1,528","1,520","99.48","1,520","0","1,427","1,423","1,423","0","89","89","89","0","6","6","6","0"
"11069  :  โรงพยาบาลเสลภูมิ","2,550","1,605","62.94","1,605","0","1,602","1,599","1,599","0","3","3","3","0","0","0","0","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","3,728","2,675","71.75","2,675","0","2,687","2,674","2,674","0","0","0","0","0","0","0","0","0"
"11071  :  โรงพยาบาลเมืองสรวง","871","679","77.96","677","2","681","675","675","0","0","0","0","0","5","4","2","2"
"11072  :  โรงพยาบาลโพนทราย","1,190","1,085","91.18","1,065","20","1,108","1,027","1,027","0","50","46","30","16","5","5","1","4"
"11073  :  โรงพยาบาลอาจสามารถ","1,763","1,713","97.16","1,713","0","1,613","1,604","1,604","0","103","103","103","0","6","6","6","0"
"11074  :  โรงพยาบาลเมยวดี","834","66","7.91","66","0","64","62","62","0","3","3","3","0","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","1,054","1,006","95.45","1,006","0","990","982","982","0","20","20","20","0","4","3","3","0"
"11076  :  โรงพยาบาลจังหาร","1,268","252","19.87","241","11","237","233","226","7","16","16","13","3","2","2","1","1"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","322","12","3.73","12","0","16","12","12","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","768","307","39.97","307","0","319","302","302","0","6","5","5","0","1","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","350","95","27.14","95","0","94","91","91","0","3","3","3","0","1","1","1","0"
"27989  :  โรงพยาบาลเชียงขวัญ","435","382","87.82","382","0","346","345","345","0","36","36","36","0","0","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","618","16","2.59","16","0","19","16","16","0","0","0","0","0","0","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","1,309","520","39.72","520","0","543","510","510","0","1","1","1","0","1","1","1","0"
"11077  :  โรงพยาบาลนามน","1,111","377","33.93","377","0","414","376","376","0","1","1","1","0","0","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","2,043","20","0.98","20","0","185","17","17","0","0","0","0","0","1","1","1","0"
"11079  :  โรงพยาบาลร่องคำ","1,083","735","67.87","732","3","665","657","656","1","63","62","62","0","5","5","4","1"
"11080  :  โรงพยาบาลเขาวง","2,008","208","10.36","208","0","211","208","208","0","0","0","0","0","0","0","0","0"
"11081  :  โรงพยาบาลยางตลาด","2,654","42","1.58","41","1","29","21","21","0","19","18","17","1","2","2","2","0"
"11082  :  โรงพยาบาลห้วยเม็ก","1,557","1,130","72.58","1,129","1","1,157","1,105","1,104","1","20","19","19","0","5","5","5","0"
"11083  :  โรงพยาบาลสหัสขันธ์","959","3","0.31","3","0","14","1","1","0","0","0","0","0","1","1","1","0"
"11084  :  โรงพยาบาลคำม่วง","1,410","187","13.26","185","2","204","184","182","2","0","0","0","0","1","1","1","0"
"11085  :  โรงพยาบาลท่าคันโท","1,697","106","6.25","106","0","22","1","1","0","11","0","0","0","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","1,254","493","39.31","493","0","460","456","456","0","28","28","28","0","6","6","6","0"
"11087  :  โรงพยาบาลสมเด็จ","1,550","8","0.52","8","0","76","8","8","0","3","0","0","0","0","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","1,537","90","5.86","84","6","81","71","71","0","6","6","6","0","11","11","5","6"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","2,972","2,130","71.67","2,130","0","1,578","1,506","1,506","0","55","50","50","0","7","7","7","0"
"11965  :  โรงพยาบาลธีรวัฒน์","1","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","794","725","91.31","725","0","699","691","691","0","0","0","0","0","1","1","1","0"
"28789  :  โรงพยาบาลฆ้องชัย","688","688","100.00","688","0","653","653","653","0","30","30","30","0","5","5","5","0"
"28790  :  โรงพยาบาลดอนจาน","575","537","93.39","537","0","528","525","525","0","7","7","7","0","5","5","5","0"
"28791  :  โรงพยาบาลสามชัย","228","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","1,559","3","0.19","3","0","7","3","3","0","0","0","0","0","0","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","867","4","0.46","4","0","31","4","4","0","0","0","0","0","0","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","1,259","1","0.08","1","0","33","1","1","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","2,310","4","0.17","4","0","3","3","3","0","1","1","1","0","0","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","1,649","2","0.12","2","0","6","0","0","0","1","1","1","0","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","539","2","0.37","1","1","3","1","0","1","0","0","0","0","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","2,329","13","0.56","13","0","16","3","3","0","0","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","1,946","7","0.36","7","0","1,648","1","1","0","6","6","6","0","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","1,170","2","0.17","2","0","42","1","1","0","0","0","0","0","0","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","2,301","1,110","48.24","1,109","1","1,177","1,050","1,049","1","3","2","2","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","663","1","0.15","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","486","429","88.27","428","1","402","392","392","0","5","5","4","1","1","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,608","1,262","78.48","1,238","24","1,236","1,233","1,230","3","17","17","2","15","9","9","3","6"
"11102  :  โรงพยาบาลเจริญศิลป์","1,340","11","0.82","11","0","419","11","11","0","0","0","0","0","0","0","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","486","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","4,853","525","10.82","484","41","435","432","430","2","88","84","48","36","8","6","3","3"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","1,434","14","0.98","14","0","26","13","13","0","1","1","1","0","0","0","0","0"
