"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรอง","ร้อยละ","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ"
"21984  :  โรงพยาบาล 50 พรรษา มหาวชิราลงกรณ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24032  :  โรงพยาบาลนาตาล","232","205","88.36","205","0","177","173","173","0","31","31","31","0","1","1","1","0"
"24821  :  โรงพยาบาลนาเยีย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","327","70","21.41","69","1","74","44","44","0","1","1","0","1","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","258","176","68.22","176","0","215","148","148","0","32","25","25","0","2","2","2","0"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","2,035","1,799","88.40","1,799","0","1,613","1,610","1,610","0","176","176","176","0","9","9","9","0"
"10966  :  โรงพยาบาลป่าติ้ว","1,484","1,206","81.27","1,201","5","1,189","1,180","1,177","3","18","18","18","0","4","4","2","2"
"10967  :  โรงพยาบาลมหาชนะชัย","975","885","90.77","858","27","872","817","801","16","58","54","45","9","12","12","10","2"
"10968  :  โรงพยาบาลค้อวัง","921","271","29.42","270","1","877","262","261","1","17","8","8","0","2","1","1","0"
"10969  :  โรงพยาบาลไทยเจริญ","586","556","94.88","556","0","539","538","538","0","13","13","13","0","5","5","5","0"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","2,069","200","9.67","199","1","216","172","172","0","23","8","8","0","16","4","4","0"
"11921  :  โรงพยาบาลนายแพทย์หาญ","400","323","80.75","322","1","319","302","301","1","19","17","17","0","6","4","4","0"
"04007  :  โรงพยาบาลซับใหญ่","461","5","1.08","5","0","20","5","5","0","0","0","0","0","0","0","0","0"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","3,148","1,637","52.00","1,634","3","1,649","1,458","1,456","2","22","20","20","0","23","21","20","1"
"10971  :  โรงพยาบาลคอนสวรรค์","2,056","1,821","88.57","1,820","1","1,984","1,774","1,773","1","63","46","46","0","2","1","1","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","1,901","1,538","80.90","1,529","9","1,691","1,513","1,506","7","23","21","19","2","2","1","1","0"
"10973  :  โรงพยาบาลหนองบัวแดง","2,545","2,475","97.25","2,473","2","2,432","2,398","2,397","1","70","69","69","0","7","7","6","1"
"10974  :  โรงพยาบาลจัตุรัส","2,094","1,937","92.50","1,936","1","1,923","1,905","1,904","1","25","23","23","0","4","3","3","0"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","2,949","2,296","77.86","2,286","10","2,212","2,191","2,182","9","11","5","4","1","3","1","1","0"
"10976  :  โรงพยาบาลหนองบัวระเหว","998","260","26.05","235","25","263","248","225","23","10","8","6","2","0","0","0","0"
"10977  :  โรงพยาบาลเทพสถิต","1,740","1,349","77.53","1,342","7","1,363","1,338","1,334","4","4","3","1","2","1","1","0","1"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","3,427","3,283","95.80","3,267","16","3,226","3,214","3,203","11","50","46","44","2","25","16","14","2"
"10979  :  โรงพยาบาลบ้านแท่น","1,984","1,911","96.32","1,911","0","1,902","1,897","1,897","0","8","8","8","0","4","3","3","0"
"10980  :  โรงพยาบาลแก้งคร้อ","2,387","730","30.58","711","19","1,171","691","674","17","28","19","17","2","6","3","3","0"
"10981  :  โรงพยาบาลคอนสาร","1,400","1,163","83.07","1,163","0","1,144","1,109","1,109","0","39","33","33","0","14","9","9","0"
"10982  :  โรงพยาบาลภักดีชุมพล","862","758","87.94","758","0","724","717","717","0","27","27","27","0","5","5","5","0"
"10983  :  โรงพยาบาลเนินสง่า","629","505","80.29","500","5","491","488","484","4","7","7","6","1","2","2","2","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","1,081","931","86.12","928","3","1,026","904","903","1","1","1","0","1","2","2","1","1"
"10986  :  โรงพยาบาลปทุมราชวงศา","1,091","811","74.34","797","14","464","386","382","4","3","3","3","0","0","0","0","0"
"10987  :  โรงพยาบาลพนา","958","731","76.30","731","0","692","667","667","0","0","0","0","0","3","3","3","0"
"10988  :  โรงพยาบาลเสนางคนิคม","1,909","1,782","93.35","1,781","1","1,862","1,752","1,751","1","0","0","0","0","0","0","0","0"
"10989  :  โรงพยาบาลหัวตะพาน","769","726","94.41","726","0","568","559","559","0","156","155","155","0","4","4","4","0"
"10990  :  โรงพยาบาลลืออำนาจ","846","395","46.69","395","0","603","382","382","0","11","5","5","0","1","1","1","0"
"11040  :  โรงพยาบาลบึงกาฬ","1,560","931","59.68","930","1","906","898","897","1","27","27","27","0","5","4","4","0"
"11041  :  โรงพยาบาลพรเจริญ","1,260","1,228","97.46","1,223","5","1,210","1,200","1,198","2","17","16","14","2","12","12","11","1"
"11043  :  โรงพยาบาลโซ่พิสัย","1,957","1,882","96.17","1,882","0","1,942","1,882","1,882","0","1","0","0","0","0","0","0","0"
"11046  :  โรงพยาบาลเซกา","2,151","672","31.24","670","2","676","656","656","0","48","7","6","1","15","6","5","1"
"11047  :  โรงพยาบาลปากคาด","1,255","661","52.67","660","1","623","621","621","0","7","7","6","1","0","0","0","0"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11049  :  โรงพยาบาลศรีวิไล","1,528","22","1.44","22","0","72","18","18","0","7","2","2","0","3","2","2","0"
"11050  :  โรงพยาบาลบุ่งคล้า","357","148","41.46","148","0","330","141","141","0","4","2","2","0","6","5","5","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","1","1","100.00","1","0","1","1","1","0","0","0","0","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","87","2","2.30","2","0","15","2","2","0","0","0","0","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10999  :  โรงพยาบาลสีชมพู","1,835","1,139","62.07","1,139","0","1,692","1,081","1,081","0","86","48","48","0","7","7","7","0"
"11000  :  โรงพยาบาลน้ำพอง","1,708","1,390","81.38","1,390","0","1,550","1,307","1,307","0","71","68","68","0","5","5","5","0"
"11001  :  โรงพยาบาลอุบลรัตน์","1,065","723","67.89","722","1","957","695","695","0","31","22","21","1","7","3","3","0"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","625","531","84.96","531","0","453","437","437","0","51","49","49","0","4","4","4","0"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11005  :  โรงพยาบาลแวงใหญ่","929","219","23.57","218","1","852","213","212","1","14","0","0","0","5","2","2","0"
"11006  :  โรงพยาบาลแวงน้อย","1,521","1,479","97.24","1,479","0","1,437","1,399","1,399","0","76","76","76","0","4","3","3","0"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","2,082","239","11.48","236","3","1,869","216","213","3","19","7","7","0","10","7","7","0"
"11010  :  โรงพยาบาลชนบท","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","3,526","2,542","72.09","2,539","3","2,814","2,409","2,409","0","130","104","103","1","23","19","17","2"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","172","159","92.44","159","0","165","157","157","0","1","1","1","0","0","0","0","0"
"77650  :  โรงพยาบาลเวียงเก่า","148","100","67.57","99","1","134","92","91","1","8","7","7","0","0","0","0","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","582","433","74.40","433","0","508","413","413","0","20","19","19","0","0","0","0","0"
"77652  :  โรงพยาบาลโนนศิลา","233","51","21.89","51","0","6","2","2","0","1","0","0","0","0","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11013  :  โรงพยาบาลกุดจับ","1,084","512","47.23","512","0","805","406","406","0","20","16","16","0","5","5","5","0"
"11014  :  โรงพยาบาลหนองวัวซอ","1,261","16","1.27","9","7","1,142","2","2","0","14","13","6","7","1","1","1","0"
"11015  :  โรงพยาบาลกุมภวาปี","2,543","709","27.88","703","6","770","706","700","6","3","0","0","0","4","2","2","0"
"11016  :  โรงพยาบาลห้วยเกิ้ง","1","0","0.00","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","1,383","1,371","99.13","1,369","2","1,344","1,343","1,342","1","21","21","20","1","7","7","7","0"
"11018  :  โรงพยาบาลหนองหาน","2,773","2,249","81.10","2,249","0","2,329","2,223","2,223","0","0","0","0","0","2","2","2","0"
"11019  :  โรงพยาบาลทุ่งฝน","1,518","1,476","97.23","1,476","0","1,473","1,467","1,467","0","0","0","0","0","3","3","3","0"
"11020  :  โรงพยาบาลไชยวาน","1,484","1,446","97.44","1,446","0","1,432","1,428","1,428","0","13","12","12","0","6","6","6","0"
"11021  :  โรงพยาบาลศรีธาตุ","764","711","93.06","711","0","680","655","655","0","47","47","47","0","5","5","5","0"
"11022  :  โรงพยาบาลวังสามหมอ","1,210","1,153","95.29","1,153","0","1,137","1,134","1,134","0","10","10","10","0","3","3","3","0"
"11023  :  โรงพยาบาลบ้านผือ","1,949","1,793","92.00","1,793","0","1,778","1,776","1,776","0","14","14","14","0","2","2","2","0"
"11024  :  โรงพยาบาลน้ำโสม","2,256","2,021","89.58","2,017","4","2,048","1,980","1,980","0","31","30","29","1","10","10","7","3"
"11025  :  โรงพยาบาลเพ็ญ","1,817","1,795","98.79","1,794","1","1,794","1,790","1,789","1","2","2","2","0","3","3","3","0"
"11026  :  โรงพยาบาลสร้างคอม","1,277","808","63.27","807","1","814","792","791","1","4","4","4","0","6","3","3","0"
"11027  :  โรงพยาบาลหนองแสง","1,120","1,036","92.50","1,036","0","1,026","1,014","1,014","0","19","19","19","0","1","1","1","0"
"11028  :  โรงพยาบาลนายูง","469","455","97.01","455","0","449","444","444","0","5","5","5","0","6","6","6","0"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","685","154","22.48","154","0","174","151","151","0","0","0","0","0","2","2","2","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","2,742","1,997","72.83","1,997","0","2,535","1,972","1,972","0","24","19","19","0","9","6","6","0"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","77","0","0.00","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10705  :  โรงพยาบาลเลย","3,779","2,637","69.78","2,636","1","3,512","2,593","2,592","1","35","21","21","0","36","16","16","0"
"11030  :  โรงพยาบาลนาด้วง","1,487","340","22.86","281","59","1,253","281","279","2","110","57","2","55","8","2","0","2"
"11031  :  โรงพยาบาลเชียงคาน","2,223","1,833","82.46","1,833","0","2,112","1,822","1,822","0","6","3","3","0","27","6","6","0"
"11032  :  โรงพยาบาลปากชม","756","701","92.72","701","0","681","677","677","0","20","19","19","0","2","2","2","0"
"11033  :  โรงพยาบาลนาแห้ว","370","364","98.38","360","4","353","352","349","3","6","6","5","1","6","6","6","0"
"11034  :  โรงพยาบาลภูเรือ","977","951","97.34","951","0","937","918","918","0","27","27","27","0","3","3","3","0"
"11035  :  โรงพยาบาลท่าลี่","803","752","93.65","752","0","734","730","730","0","23","21","21","0","1","1","1","0"
"11036  :  โรงพยาบาลวังสะพุง","2,782","2,696","96.91","2,661","35","2,660","2,638","2,610","28","44","44","37","7","8","8","8","0"
"11037  :  โรงพยาบาลภูกระดึง","2,072","1,796","86.68","1,796","0","1,830","1,753","1,753","0","43","35","35","0","4","3","3","0"
"11038  :  โรงพยาบาลภูหลวง","1,081","1,043","96.48","1,042","1","1,025","1,013","1,013","0","20","18","17","1","11","10","10","0"
"11039  :  โรงพยาบาลผาขาว","1,400","1,301","92.93","1,297","4","1,285","1,276","1,272","4","16","16","16","0","4","3","3","0"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","1,823","493","27.04","493","0","1,555","471","471","0","81","15","15","0","21","3","3","0"
"14133  :  โรงพยาบาลเอราวัณ","1,074","1,065","99.16","1,065","0","1,033","1,026","1,026","0","24","24","24","0","11","11","11","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","134","97","72.39","94","3","119","94","94","0","4","3","0","3","0","0","0","0"
"10706  :  โรงพยาบาลหนองคาย","3,876","3,098","79.93","3,085","13","3,294","2,830","2,826","4","257","222","218","4","28","22","18","4"
"11042  :  โรงพยาบาลโพนพิสัย","857","811","94.63","811","0","832","790","790","0","14","14","14","0","7","7","7","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","1,967","1,521","77.33","1,521","0","1,752","1,464","1,464","0","51","50","50","0","6","6","6","0"
"11045  :  โรงพยาบาลสังคม","592","161","27.20","158","3","271","144","141","3","36","17","17","0","3","0","0","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","3,005","2,908","96.77","2,903","5","2,752","2,743","2,739","4","73","72","72","0","4","4","4","0"
"14558  :  โรงพยาบาลพิสัยเวช","1,111","2","0.18","2","0","442","2","2","0","92","0","0","0","0","0","0","0"
"21356  :  โรงพยาบาลสระใคร","287","287","100.00","287","0","284","284","284","0","1","1","1","0","1","1","1","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","239","3","1.26","3","0","4","3","3","0","1","0","0","0","0","0","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","560","537","95.89","537","0","513","509","509","0","5","5","5","0","5","5","5","0"
"28815  :  โรงพยาบาลรัตนวาปี","140","139","99.29","139","0","131","131","131","0","0","0","0","0","0","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11051  :  โรงพยาบาลแกดำ","1,108","523","47.20","523","0","930","474","474","0","57","47","47","0","2","2","2","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","3,211","2,044","63.66","2,042","2","2,515","1,920","1,919","1","111","77","76","1","16","13","13","0"
"11053  :  โรงพยาบาลกันทรวิชัย","1,616","1,449","89.67","1,449","0","1,028","931","931","0","66","57","57","0","6","5","5","0"
"11054  :  โรงพยาบาลเชียงยืน","2,402","2,253","93.80","2,187","66","2,073","2,060","2,053","7","140","137","110","27","52","52","20","32"
"11055  :  โรงพยาบาลบรบือ","3,100","2,588","83.48","2,579","9","2,574","2,508","2,508","0","76","73","65","8","8","7","6","1"
"11056  :  โรงพยาบาลนาเชือก","964","897","93.05","876","21","894","861","860","1","24","23","6","17","2","2","1","1"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","2,127","1,763","82.89","1,740","23","1,763","1,733","1,717","16","15","15","15","0","1","1","1","0"
"11058  :  โรงพยาบาลวาปีปทุม","2,593","2,242","86.46","2,240","2","2,182","2,161","2,160","1","63","62","62","0","18","18","17","1"
"11059  :  โรงพยาบาลนาดูน","758","532","70.18","531","1","514","486","486","0","43","43","42","1","2","2","2","0"
"11060  :  โรงพยาบาลยางสีสุราช","1,002","987","98.50","987","0","866","863","863","0","114","113","113","0","10","10","10","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","1,063","549","51.65","548","1","615","509","508","1","6","3","3","0","5","2","2","0"
"24704  :  โรงพยาบาลกุดรัง","359","283","78.83","282","1","246","246","246","0","14","14","13","1","1","1","1","0"
"28843  :  โรงพยาบาลชื่นชม","23","1","4.35","1","0","6","1","1","0","0","0","0","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","2,311","1,932","83.60","1,932","0","1,930","1,892","1,892","0","34","32","32","0","9","6","6","0"
"11062  :  โรงพยาบาลปทุมรัตต์","1,676","1,285","76.67","1,285","0","1,634","1,271","1,271","0","18","10","10","0","3","2","2","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","2,180","1,931","88.58","1,929","2","1,988","1,893","1,892","1","24","24","23","1","6","6","6","0"
"11064  :  โรงพยาบาลธวัชบุรี","1,159","1,065","91.89","1,065","0","1,051","1,025","1,025","0","14","14","14","0","6","5","5","0"
"11065  :  โรงพยาบาลพนมไพร","1,719","1,705","99.19","1,705","0","1,625","1,620","1,620","0","79","77","77","0","8","8","8","0"
"11066  :  โรงพยาบาลโพนทอง","2,103","1,254","59.63","1,245","9","1,985","1,211","1,202","9","61","34","34","0","8","8","8","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","1,286","1,216","94.56","1,216","0","1,177","1,148","1,148","0","34","33","33","0","5","4","4","0"
"11068  :  โรงพยาบาลหนองพอก","1,360","1,154","84.85","1,154","0","1,282","1,095","1,095","0","48","37","37","0","6","5","5","0"
"11069  :  โรงพยาบาลเสลภูมิ","2,418","2,209","91.36","2,200","9","2,304","2,132","2,132","0","62","59","51","8","10","8","7","1"
"11070  :  โรงพยาบาลสุวรรณภูมิ","3,579","3,508","98.02","3,506","2","3,446","3,424","3,424","0","57","57","57","0","20","18","16","2"
"11071  :  โรงพยาบาลเมืองสรวง","858","803","93.59","803","0","804","787","787","0","9","9","9","0","6","6","6","0"
"11072  :  โรงพยาบาลโพนทราย","1,125","716","63.64","707","9","1,063","682","682","0","47","32","23","9","2","1","1","0"
"11073  :  โรงพยาบาลอาจสามารถ","1,699","1,668","98.18","1,668","0","1,569","1,560","1,560","0","105","105","105","0","3","3","3","0"
"11074  :  โรงพยาบาลเมยวดี","811","788","97.16","788","0","764","752","752","0","24","24","24","0","5","5","5","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","1,006","965","95.92","965","0","944","932","932","0","24","23","23","0","11","10","10","0"
"11076  :  โรงพยาบาลจังหาร","1,191","1,175","98.66","976","199","1,106","1,094","963","131","13","12","4","8","6","6","4","2"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","240","9","3.75","9","0","15","9","9","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","797","522","65.50","522","0","621","509","509","0","17","12","12","0","2","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","335","324","96.72","324","0","318","310","310","0","9","9","9","0","1","1","1","0"
"27989  :  โรงพยาบาลเชียงขวัญ","429","405","94.41","403","2","370","360","358","2","13","12","12","0","2","2","2","0"
"27990  :  โรงพยาบาลหนองฮี","612","578","94.44","578","0","573","553","553","0","20","20","20","0","6","5","5","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","1,215","67","5.51","65","2","106","56","56","0","1","1","1","0","6","6","4","2"
"11077  :  โรงพยาบาลนามน","1,044","705","67.53","705","0","988","704","704","0","1","1","1","0","1","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","1,910","715","37.43","711","4","882","710","709","1","1","1","1","0","1","1","1","0"
"11079  :  โรงพยาบาลร่องคำ","1,046","784","74.95","766","18","747","737","722","15","39","39","37","2","5","5","4","1"
"11080  :  โรงพยาบาลเขาวง","1,912","1,569","82.06","1,555","14","1,453","1,447","1,447","0","83","83","71","12","7","7","5","2"
"11081  :  โรงพยาบาลยางตลาด","2,462","1,255","50.97","1,254","1","1,197","1,188","1,188","0","59","59","58","1","7","7","7","0"
"11082  :  โรงพยาบาลห้วยเม็ก","1,480","419","28.31","415","4","97","22","22","0","1","0","0","0","0","0","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","889","9","1.01","9","0","20","7","7","0","0","0","0","0","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","1,300","697","53.62","694","3","703","665","665","0","20","19","18","1","2","2","2","0"
"11085  :  โรงพยาบาลท่าคันโท","1,629","175","10.74","175","0","28","9","9","0","15","3","3","0","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","1,214","720","59.31","720","0","402","386","386","0","24","22","22","0","4","4","4","0"
"11087  :  โรงพยาบาลสมเด็จ","1,465","1,104","75.36","1,054","50","1,278","1,090","1,042","48","14","8","6","2","5","4","4","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","1,465","751","51.26","739","12","547","535","535","0","43","43","34","9","8","8","5","3"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","2,849","1,742","61.14","1,742","0","1,700","1,078","1,078","0","69","36","36","0","7","4","4","0"
"11965  :  โรงพยาบาลธีรวัฒน์","1","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","750","701","93.47","692","9","605","593","586","7","4","4","2","2","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","673","619","91.98","618","1","630","583","583","0","24","24","24","0","4","3","2","1"
"28790  :  โรงพยาบาลดอนจาน","534","433","81.09","432","1","480","424","423","1","2","2","2","0","3","3","3","0"
"28791  :  โรงพยาบาลสามชัย","207","138","66.67","138","0","176","134","134","0","4","4","4","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","1,430","7","0.49","7","0","8","5","5","0","0","0","0","0","0","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","819","9","1.10","9","0","35","2","2","0","0","0","0","0","0","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","1,177","1,014","86.15","1,014","0","1,042","1,005","1,005","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","2,161","1,780","82.37","1,776","4","1,802","1,775","1,771","4","4","4","4","0","0","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","1,574","1","0.06","1","0","8","1","1","0","0","0","0","0","1","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","511","2","0.39","2","0","453","2","2","0","12","0","0","0","1","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","2,205","1,995","90.48","1,994","1","2,010","1,969","1,969","0","8","7","7","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","1,830","1,705","93.17","1,705","0","1,698","1,649","1,649","0","0","0","0","0","1","1","1","0"
"11097  :  โรงพยาบาลบ้านม่วง","1,105","41","3.71","41","0","43","6","6","0","0","0","0","0","0","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","2,187","1,472","67.31","1,472","0","1,759","1,320","1,320","0","14","13","13","0","1","1","1","0"
"11099  :  โรงพยาบาลส่องดาว","946","1","0.11","1","0","2","1","1","0","0","0","0","0","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","461","427","92.62","427","0","443","414","414","0","12","11","11","0","1","1","1","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,493","1,149","76.96","1,137","12","1,118","1,112","1,111","1","32","32","22","10","2","2","1","1"
"11102  :  โรงพยาบาลเจริญศิลป์","1,248","9","0.72","9","0","711","9","9","0","15","0","0","0","0","0","0","0"
