"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"11069  :  โรงพยาบาลเสลภูมิ","2,550","1,429","56.04","1,429","0","0","1,602","1,429","1,429","0","0","3","0","0","0","0","0","0","0","0","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","3,728","4","0.11","4","0","0","2,687","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11071  :  โรงพยาบาลเมืองสรวง","871","1","0.11","1","0","0","681","1","1","0","0","0","0","0","0","0","5","0","0","0","0"
"11072  :  โรงพยาบาลโพนทราย","1,190","3","0.25","3","0","0","1,108","3","3","0","0","50","0","0","0","0","5","0","0","0","0"
"11073  :  โรงพยาบาลอาจสามารถ","1,763","0","0.00","0","0","0","1,613","0","0","0","0","103","0","0","0","0","6","0","0","0","0"
"11074  :  โรงพยาบาลเมยวดี","834","2","0.24","2","0","0","64","1","1","0","0","3","0","0","0","0","0","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","1,054","1","0.09","1","0","0","990","1","1","0","0","20","0","0","0","0","4","0","0","0","0"
"11076  :  โรงพยาบาลจังหาร","1,268","0","0.00","0","0","0","237","0","0","0","0","16","0","0","0","0","2","0","0","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","322","3","0.93","3","0","0","16","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","768","1","0.13","1","0","0","319","1","1","0","0","6","0","0","0","0","1","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","350","0","0.00","0","0","0","94","0","0","0","0","3","0","0","0","0","1","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","435","2","0.46","2","0","0","346","2","2","0","0","36","0","0","0","0","0","0","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","618","0","0.00","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","1,309","13","0.99","13","0","0","543","12","12","0","0","1","0","0","0","0","1","0","0","0","0"
"11077  :  โรงพยาบาลนามน","1,111","0","0.00","0","0","0","414","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","2,043","5","0.24","5","0","0","185","5","5","0","0","0","0","0","0","0","1","0","0","0","0"
"11079  :  โรงพยาบาลร่องคำ","1,083","101","9.33","100","1","0","665","46","45","1","0","63","51","51","0","0","5","4","4","0","0"
"11080  :  โรงพยาบาลเขาวง","2,008","205","10.21","205","0","0","211","205","205","0","0","0","0","0","0","0","0","0","0","0","0"
"11081  :  โรงพยาบาลยางตลาด","2,653","1","0.04","1","0","0","29","1","1","0","0","19","0","0","0","0","2","0","0","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","1,557","0","0.00","0","0","0","1,157","0","0","0","0","20","0","0","0","0","5","0","0","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","959","0","0.00","0","0","0","14","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","1,410","180","12.77","180","0","0","204","180","180","0","0","0","0","0","0","0","1","0","0","0","0"
"11085  :  โรงพยาบาลท่าคันโท","1,697","368","21.69","368","0","0","22","4","4","0","0","11","4","4","0","0","0","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","1,254","9","0.72","9","0","0","460","9","9","0","0","28","0","0","0","0","6","0","0","0","0"
"11087  :  โรงพยาบาลสมเด็จ","1,550","0","0.00","0","0","0","76","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","1,537","0","0.00","0","0","0","81","0","0","0","0","6","0","0","0","0","11","0","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","2,972","0","0.00","0","0","0","1,578","0","0","0","0","55","0","0","0","0","7","0","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","1","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","794","315","39.67","315","0","0","699","315","315","0","0","0","0","0","0","0","1","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","688","0","0.00","0","0","0","653","0","0","0","0","30","0","0","0","0","5","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","575","0","0.00","0","0","0","528","0","0","0","0","7","0","0","0","0","5","0","0","0","0"
"28791  :  โรงพยาบาลสามชัย","228","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","1,559","0","0.00","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","867","0","0.00","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","1,259","0","0.00","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","2,310","1","0.04","1","0","0","3","0","0","0","0","1","1","1","0","0","0","0","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","1,649","0","0.00","0","0","0","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","539","0","0.00","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","2,329","0","0.00","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","1,945","0","0.00","0","0","0","1,648","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","1,170","0","0.00","0","0","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","2,301","62","2.69","62","0","0","1,177","16","16","0","0","3","0","0","0","0","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","663","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","486","3","0.62","3","0","0","402","2","2","0","0","5","0","0","0","0","1","0","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,608","0","0.00","0","0","0","1,236","0","0","0","0","17","0","0","0","0","9","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","1,340","2","0.15","2","0","0","419","2","2","0","0","0","0","0","0","0","0","0","0","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","486","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","4,853","240","4.95","240","0","0","435","236","236","0","0","88","2","2","0","0","8","0","0","0","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","1,434","5","0.35","5","0","0","26","5","5","0","0","1","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","668","2","0.30","2","0","0","382","1","1","0","0","4","1","1","0","0","1","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","647","5","0.77","5","0","0","30","4","4","0","0","6","1","1","0","0","0","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","1,255","0","0.00","0","0","0","1,132","0","0","0","0","18","0","0","0","0","3","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","773","34","4.40","34","0","0","571","11","11","0","0","69","18","18","0","0","7","5","5","0","0"
"11106  :  โรงพยาบาลบ้านแพง","1,352","0","0.00","0","0","0","1,226","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","433","1","0.23","1","0","0","393","1","1","0","0","2","0","0","0","0","1","0","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","1,476","1","0.07","1","0","0","1,280","0","0","0","0","99","1","1","0","0","16","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","1,317","4","0.30","4","0","0","46","3","3","0","0","4","1","1","0","0","1","0","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","1,292","0","0.00","0","0","0","954","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","1,824","0","0.00","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","1,457","6","0.41","6","0","0","1,413","6","6","0","0","6","0","0","0","0","3","0","0","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","318","292","91.82","290","2","0","284","280","280","0","0","6","6","6","0","0","5","5","3","2","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","420","407","96.90","407","0","0","380","374","374","0","0","28","28","28","0","0","5","5","5","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","4,071","1,298","31.88","1,298","0","0","1,418","1,297","1,297","0","0","1","1","1","0","0","3","0","0","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","1,052","2","0.19","2","0","0","917","2","2","0","0","8","0","0","0","0","6","0","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","1,062","0","0.00","0","0","0","905","0","0","0","0","6","0","0","0","0","3","0","0","0","0"
"11115  :  โรงพยาบาลดงหลวง","1,056","0","0.00","0","0","0","929","0","0","0","0","10","0","0","0","0","2","0","0","0","0"
"11116  :  โรงพยาบาลคำชะอี","1,125","874","77.69","874","0","0","24","18","18","0","0","9","9","9","0","0","0","0","0","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","314","0","0.00","0","0","0","232","0","0","0","0","32","0","0","0","0","5","0","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","561","286","50.98","286","0","0","418","235","235","0","0","66","30","30","0","0","9","5","5","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","630","0","0.00","0","0","0","619","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","22","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","4,921","3,571","72.57","3,570","1","0","4,649","3,537","3,536","1","0","26","10","10","0","0","13","5","5","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","2,268","2,126","93.74","2,099","27","0","2,006","1,998","1,971","27","0","25","21","21","0","0","8","5","5","0","0"
"11121  :  โรงพยาบาลเชียงดาว","2,949","0","0.00","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","1,259","0","0.00","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","1,311","855","65.22","855","0","0","845","837","837","0","0","12","12","12","0","0","6","6","6","0","0"
"11126  :  โรงพยาบาลแม่อาย","946","1","0.11","1","0","0","711","1","1","0","0","1","0","0","0","0","4","0","0","0","0"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","1,779","3","0.17","3","0","0","5","0","0","0","0","2","0","0","0","0","5","0","0","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","2,111","2","0.09","2","0","0","25","2","2","0","0","3","0","0","0","0","3","0","0","0","0"
"11133  :  โรงพยาบาลดอยเต่า","750","440","58.67","437","3","0","620","437","434","3","0","8","0","0","0","0","6","2","2","0","0"
"11134  :  โรงพยาบาลอมก๋อย","1,064","78","7.33","78","0","0","94","77","77","0","0","0","0","0","0","0","0","0","0","0","0"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","965","1","0.10","1","0","0","11","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11138  :  โรงพยาบาลแม่วาง","1,339","992","74.09","976","16","0","968","934","921","13","0","37","37","35","2","0","9","9","8","1","0"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","65","0","0.00","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","688","4","0.58","4","0","0","16","4","4","0","0","1","0","0","0","0","0","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","2,705","38","1.40","38","0","0","320","38","38","0","0","12","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","1,839","40","2.18","40","0","0","349","39","39","0","0","3","0","0","0","0","4","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,294","8","0.35","8","0","0","130","8","8","0","0","4","0","0","0","0","2","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","244","205","84.02","204","1","0","54","45","44","1","0","2","2","2","0","0","0","0","0","0","0"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","1,517","0","0.00","0","0","0","1,487","0","0","0","0","18","0","0","0","0","8","0","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","2,260","1","0.04","1","0","0","2,140","1","1","0","0","41","0","0","0","0","10","0","0","0","0"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","936","0","0.00","0","0","0","685","0","0","0","0","96","0","0","0","0","5","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","1,402","3","0.21","3","0","0","14","3","3","0","0","1","0","0","0","0","0","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","2,587","1","0.04","1","0","0","865","1","1","0","0","40","0","0","0","0","11","0","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","446","1","0.22","1","0","0","63","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","609","30","4.93","30","0","0","541","30","30","0","0","4","0","0","0","0","3","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","2,925","10","0.34","10","0","0","1,799","8","8","0","0","19","1","1","0","0","5","0","0","0","0"
"11147  :  โรงพยาบาลเกาะคา","590","318","53.90","318","0","0","313","309","309","0","0","5","4","4","0","0","1","1","1","0","0"
"11148  :  โรงพยาบาลเสริมงาม","2,047","1,755","85.74","1,755","0","0","1,745","1,697","1,697","0","0","18","17","17","0","0","14","12","12","0","0"
"11149  :  โรงพยาบาลงาว","1,102","243","22.05","243","0","0","601","208","208","0","0","23","15","15","0","0","10","9","9","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","1,917","367","19.14","367","0","0","1,719","367","367","0","0","26","0","0","0","0","6","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","1,774","0","0.00","0","0","0","1,510","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","1,481","1","0.07","1","0","0","1,369","1","1","0","0","8","0","0","0","0","8","0","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","1,544","1,220","79.02","1,218","2","0","1,169","1,153","1,152","1","0","45","43","43","0","0","9","9","8","1","0"
"11154  :  โรงพยาบาลแม่ทะ","1,613","0","0.00","0","0","0","760","0","0","0","0","21","0","0","0","0","2","0","0","0","0"
"11155  :  โรงพยาบาลสบปราบ","2,674","1","0.04","1","0","0","2,454","1","1","0","0","36","0","0","0","0","12","0","0","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","2,443","237","9.70","236","1","0","153","20","19","1","0","1","1","1","0","0","0","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","1,297","0","0.00","0","0","0","3","0","0","0","0","54","0","0","0","0","9","0","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","6,145","100","1.63","99","1","0","1,528","85","85","0","0","30","1","1","0","0","11","0","0","0","0"
"11158  :  โรงพยาบาลตรอน","1,705","4","0.23","4","0","0","1,566","4","4","0","0","15","0","0","0","0","5","0","0","0","0"
"11159  :  โรงพยาบาลท่าปลา","1,523","1,426","93.63","1,426","0","0","1,475","1,386","1,386","0","0","14","13","13","0","0","11","11","11","0","0"
"11160  :  โรงพยาบาลน้ำปาด","1,308","198","15.14","198","0","0","1,197","195","195","0","0","41","1","1","0","0","2","0","0","0","0"
"11161  :  โรงพยาบาลฟากท่า","1,194","1,073","89.87","1,022","51","0","1,024","930","888","42","0","47","39","38","1","0","12","11","8","3","0"
"11162  :  โรงพยาบาลบ้านโคก","656","2","0.30","2","0","0","166","2","2","0","0","1","0","0","0","0","2","0","0","0","0"
"11163  :  โรงพยาบาลพิชัย","1,617","1,543","95.42","1,543","0","0","1,508","1,500","1,500","0","0","20","20","20","0","0","11","7","7","0","0"
"11164  :  โรงพยาบาลลับแล","2,045","5","0.24","5","0","0","1,883","5","5","0","0","5","0","0","0","0","3","0","0","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","1,141","162","14.20","160","2","0","1,065","153","151","2","0","18","3","3","0","0","9","1","1","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","75","1","1.33","1","0","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","1,055","1","0.09","1","0","0","892","1","1","0","0","11","0","0","0","0","2","0","0","0","0"
"11167  :  โรงพยาบาลลอง","2,540","38","1.50","38","0","0","2,255","34","34","0","0","27","1","1","0","0","12","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","2,873","1","0.03","1","0","0","2,766","1","1","0","0","45","0","0","0","0","19","0","0","0","0"
"11171  :  โรงพยาบาลวังชิ้น","1,183","1","0.08","1","0","0","1,083","1","1","0","0","15","0","0","0","0","1","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","789","1","0.13","1","0","0","747","1","1","0","0","7","0","0","0","0","3","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","2,299","2","0.09","2","0","0","1,955","2","2","0","0","33","0","0","0","0","7","0","0","0","0"
"10716  :  โรงพยาบาลน่าน","5,438","7","0.13","7","0","0","29","6","6","0","0","0","0","0","0","0","0","0","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","716","0","0.00","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","507","0","0.00","0","0","0","441","0","0","0","0","3","0","0","0","0","3","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","1,504","5","0.33","5","0","0","1,062","4","4","0","0","32","0","0","0","0","13","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","1,078","0","0.00","0","0","0","1,008","0","0","0","0","23","0","0","0","0","6","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","2,841","1","0.04","1","0","0","7","1","1","0","0","2","0","0","0","0","1","0","0","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","661","0","0.00","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","1,210","0","0.00","0","0","0","4","0","0","0","0","2","0","0","0","0","1","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","1,192","0","0.00","0","0","0","1,114","0","0","0","0","15","0","0","0","0","6","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","915","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","342","0","0.00","0","0","0","273","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","595","0","0.00","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","1,314","1","0.08","1","0","0","1,253","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","26","1","3.85","1","0","0","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","153","0","0.00","0","0","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","259","1","0.39","1","0","0","183","1","1","0","0","3","0","0","0","0","5","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11184  :  โรงพยาบาลจุน","1,924","0","0.00","0","0","0","1,845","0","0","0","0","30","0","0","0","0","7","0","0","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","1,358","2","0.15","2","0","0","1,219","2","2","0","0","56","0","0","0","0","5","0","0","0","0"
"11187  :  โรงพยาบาลปง","1,105","0","0.00","0","0","0","1,021","0","0","0","0","44","0","0","0","0","5","0","0","0","0"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","14","0","0.00","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","5,112","10","0.20","10","0","0","787","7","7","0","0","27","1","1","0","0","18","1","1","0","0"
"11189  :  โรงพยาบาลเทิง","2,491","272","10.92","272","0","0","297","264","264","0","0","1","0","0","0","0","0","0","0","0","0"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","728","0","0.00","0","0","0","643","0","0","0","0","15","0","0","0","0","5","0","0","0","0"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","617","0","0.00","0","0","0","530","0","0","0","0","13","0","0","0","0","5","0","0","0","0"
