"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"11071  :  โรงพยาบาลเมืองสรวง","648","0","0.00","0","0","0","642","0","0","0","0","1","0","0","0","0","5","0","0","0","0"
"11072  :  โรงพยาบาลโพนทราย","951","0","0.00","0","0","0","896","0","0","0","0","47","0","0","0","0","8","0","0","0","0"
"11073  :  โรงพยาบาลอาจสามารถ","1,448","0","0.00","0","0","0","1,357","0","0","0","0","82","0","0","0","0","9","0","0","0","0"
"11074  :  โรงพยาบาลเมยวดี","694","0","0.00","0","0","0","677","0","0","0","0","16","0","0","0","0","1","0","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","890","0","0.00","0","0","0","866","0","0","0","0","18","0","0","0","0","6","0","0","0","0"
"11076  :  โรงพยาบาลจังหาร","1,028","0","0.00","0","0","0","1,008","0","0","0","0","18","0","0","0","0","2","0","0","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","35","17","48.57","17","0","0","34","17","17","0","0","1","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","331","0","0.00","0","0","0","325","0","0","0","0","4","0","0","0","0","2","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","289","0","0.00","0","0","0","286","0","0","0","0","2","0","0","0","0","1","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","321","0","0.00","0","0","0","291","0","0","0","0","27","0","0","0","0","3","0","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","528","0","0.00","0","0","0","518","0","0","0","0","8","0","0","0","0","2","0","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","357","0","0.00","0","0","0","355","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"11077  :  โรงพยาบาลนามน","900","0","0.00","0","0","0","896","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","1,263","0","0.00","0","0","0","1,263","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11079  :  โรงพยาบาลร่องคำ","979","1","0.10","0","1","0","938","1","0","1","0","38","0","0","0","0","3","0","0","0","0"
"11080  :  โรงพยาบาลเขาวง","1,311","0","0.00","0","0","0","1,295","0","0","0","0","16","0","0","0","0","0","0","0","0","0"
"11081  :  โรงพยาบาลยางตลาด","1,466","0","0.00","0","0","0","1,422","0","0","0","0","43","0","0","0","0","1","0","0","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","1,266","0","0.00","0","0","0","1,195","0","0","0","0","61","0","0","0","0","10","0","0","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","32","0","0.00","0","0","0","29","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","1,043","17","1.63","14","3","0","1,015","3","1","2","0","23","12","11","1","0","5","2","2","0","0"
"11085  :  โรงพยาบาลท่าคันโท","48","0","0.00","0","0","0","26","0","0","0","0","22","0","0","0","0","0","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","954","0","0.00","0","0","0","922","0","0","0","0","29","0","0","0","0","3","0","0","0","0"
"11087  :  โรงพยาบาลสมเด็จ","781","0","0.00","0","0","0","748","0","0","0","0","24","0","0","0","0","9","0","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","1,109","0","0.00","0","0","0","1,099","0","0","0","0","9","0","0","0","0","1","0","0","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","2,395","0","0.00","0","0","0","2,249","0","0","0","0","120","0","0","0","0","26","0","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","2","0","0.00","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","627","0","0.00","0","0","0","587","0","0","0","0","34","0","0","0","0","6","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","612","0","0.00","0","0","0","594","0","0","0","0","16","0","0","0","0","2","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","408","3","0.74","3","0","0","408","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"28791  :  โรงพยาบาลสามชัย","128","0","0.00","0","0","0","125","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","7","1","14.29","1","0","0","3","1","1","0","0","1","0","0","0","0","3","0","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","431","0","0.00","0","0","0","428","0","0","0","0","1","0","0","0","0","2","0","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","505","1","0.20","1","0","0","503","1","1","0","0","2","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","8","0","0.00","0","0","0","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","14","1","7.14","1","0","0","14","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","4","0","0.00","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","401","9","2.24","9","0","0","400","9","9","0","0","1","0","0","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","1,406","0","0.00","0","0","0","1,405","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","47","1","2.13","1","0","0","47","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","1,804","1","0.06","1","0","0","1,803","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","1","0","0.00","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","259","0","0.00","0","0","0","259","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,108","1","0.09","1","0","0","1,101","1","1","0","0","7","0","0","0","0","0","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","893","881","98.66","880","1","0","891","880","879","1","0","2","1","1","0","0","0","0","0","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","3","0","0.00","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","14","1","7.14","1","0","0","14","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","34","16","47.06","16","0","0","34","16","16","0","0","0","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","501","0","0.00","0","0","0","501","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","3","0","0.00","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","934","0","0.00","0","0","0","927","0","0","0","0","6","0","0","0","0","1","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","700","0","0.00","0","0","0","662","0","0","0","0","33","0","0","0","0","5","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","1,171","0","0.00","0","0","0","1,120","0","0","0","0","39","0","0","0","0","12","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","321","0","0.00","0","0","0","305","0","0","0","0","15","0","0","0","0","1","0","0","0","0"
"11108  :  โรงพยาบาลเรณูนคร","1,270","0","0.00","0","0","0","1,135","0","0","0","0","118","0","0","0","0","17","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","914","0","0.00","0","0","0","897","0","0","0","0","9","0","0","0","0","8","0","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","922","8","0.87","7","1","0","903","8","7","1","0","15","0","0","0","0","4","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","1,626","0","0.00","0","0","0","1,342","0","0","0","0","204","0","0","0","0","80","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","1,108","976","88.09","973","3","0","1,002","890","887","3","0","5","3","3","0","0","101","83","83","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","266","0","0.00","0","0","0","253","0","0","0","0","13","0","0","0","0","0","0","0","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","301","0","0.00","0","0","0","275","0","0","0","0","18","0","0","0","0","8","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","2,400","1,615","67.29","1,615","0","0","2,390","1,612","1,612","0","0","5","1","1","0","0","5","2","2","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","801","0","0.00","0","0","0","786","0","0","0","0","15","0","0","0","0","0","0","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","715","0","0.00","0","0","0","679","0","0","0","0","33","0","0","0","0","3","0","0","0","0"
"11115  :  โรงพยาบาลดงหลวง","945","5","0.53","5","0","0","923","5","5","0","0","18","0","0","0","0","4","0","0","0","0"
"11116  :  โรงพยาบาลคำชะอี","806","0","0.00","0","0","0","786","0","0","0","0","20","0","0","0","0","0","0","0","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","319","0","0.00","0","0","0","292","0","0","0","0","16","0","0","0","0","11","0","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","445","1","0.22","1","0","0","403","1","1","0","0","39","0","0","0","0","3","0","0","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","578","178","30.80","178","0","0","554","168","168","0","0","22","9","9","0","0","2","1","1","0","0"
"10713  :  โรงพยาบาลนครพิงค์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","3,391","2,858","84.28","2,857","1","0","3,341","2,837","2,836","1","0","33","12","12","0","0","17","9","9","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","1,706","3","0.18","3","0","0","1,667","3","3","0","0","30","0","0","0","0","9","0","0","0","0"
"11121  :  โรงพยาบาลเชียงดาว","2,267","1","0.04","1","0","0","2,256","1","1","0","0","8","0","0","0","0","3","0","0","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","895","1","0.11","1","0","0","880","1","1","0","0","13","0","0","0","0","2","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","2,350","18","0.77","17","1","0","2,336","18","17","1","0","13","0","0","0","0","1","0","0","0","0"
"11126  :  โรงพยาบาลแม่อาย","702","51","7.26","51","0","0","682","50","50","0","0","11","1","1","0","0","9","0","0","0","0"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","1,040","970","93.27","965","5","0","987","929","926","3","0","39","33","32","1","0","14","8","7","1","0"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","1,113","659","59.21","659","0","0","1,056","610","610","0","0","45","37","37","0","0","12","12","12","0","0"
"11133  :  โรงพยาบาลดอยเต่า","240","58","24.17","58","0","0","240","58","58","0","0","0","0","0","0","0","0","0","0","0","0"
"11134  :  โรงพยาบาลอมก๋อย","828","683","82.49","683","0","0","807","667","667","0","0","14","10","10","0","0","7","6","6","0","0"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","449","0","0.00","0","0","0","439","0","0","0","0","10","0","0","0","0","0","0","0","0","0"
"11138  :  โรงพยาบาลแม่วาง","879","533","60.64","530","3","0","852","521","518","3","0","20","10","10","0","0","7","2","2","0","0"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","4","1","25.00","1","0","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","549","5","0.91","5","0","0","515","5","5","0","0","29","0","0","0","0","5","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","1,118","19","1.70","19","0","0","1,110","19","19","0","0","7","0","0","0","0","1","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","62","8","12.90","8","0","0","61","8","8","0","0","1","0","0","0","0","0","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","319","11","3.45","10","1","0","290","10","9","1","0","22","1","1","0","0","7","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","171","10","5.85","10","0","0","139","10","10","0","0","26","0","0","0","0","6","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","203","3","1.48","3","0","0","199","3","3","0","0","2","0","0","0","0","2","0","0","0","0"
"10714  :  โรงพยาบาลลำพูน","1","0","0.00","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","1,271","0","0.00","0","0","0","1,248","0","0","0","0","17","0","0","0","0","6","0","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","1,636","0","0.00","0","0","0","1,607","0","0","0","0","23","0","0","0","0","6","0","0","0","0"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","772","0","0.00","0","0","0","669","0","0","0","0","84","0","0","0","0","19","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","1,083","0","0.00","0","0","0","1,045","0","0","0","0","28","0","0","0","0","10","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","2,138","0","0.00","0","0","0","2,080","0","0","0","0","49","0","0","0","0","9","0","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","624","1","0.16","1","0","0","616","1","1","0","0","7","0","0","0","0","1","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","468","0","0.00","0","0","0","461","0","0","0","0","5","0","0","0","0","2","0","0","0","0"
"10672  :  โรงพยาบาลลำปาง","4,704","7","0.15","7","0","0","4,603","7","7","0","0","54","0","0","0","0","47","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","2,264","2","0.09","2","0","0","2,224","2","2","0","0","29","0","0","0","0","11","0","0","0","0"
"11147  :  โรงพยาบาลเกาะคา","496","0","0.00","0","0","0","481","0","0","0","0","11","0","0","0","0","4","0","0","0","0"
"11148  :  โรงพยาบาลเสริมงาม","1,631","1","0.06","1","0","0","1,604","1","1","0","0","17","0","0","0","0","10","0","0","0","0"
"11149  :  โรงพยาบาลงาว","870","0","0.00","0","0","0","826","0","0","0","0","22","0","0","0","0","22","0","0","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","1,530","0","0.00","0","0","0","1,514","0","0","0","0","11","0","0","0","0","5","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","1,396","0","0.00","0","0","0","1,386","0","0","0","0","6","0","0","0","0","4","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","1,240","0","0.00","0","0","0","1,227","0","0","0","0","8","0","0","0","0","5","0","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","1,302","1,268","97.39","1,268","0","0","1,252","1,221","1,221","0","0","44","41","41","0","0","6","6","6","0","0"
"11154  :  โรงพยาบาลแม่ทะ","1,416","626","44.21","626","0","0","1,386","607","607","0","0","26","18","18","0","0","4","1","1","0","0"
"11155  :  โรงพยาบาลสบปราบ","2,223","0","0.00","0","0","0","2,191","0","0","0","0","24","0","0","0","0","8","0","0","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","1,875","0","0.00","0","0","0","1,862","0","0","0","0","12","0","0","0","0","1","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","1,020","2","0.20","2","0","0","929","2","2","0","0","84","0","0","0","0","7","0","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","3,186","3","0.09","3","0","0","3,130","3","3","0","0","46","0","0","0","0","10","0","0","0","0"
"11158  :  โรงพยาบาลตรอน","1,318","0","0.00","0","0","0","1,272","0","0","0","0","40","0","0","0","0","6","0","0","0","0"
"11159  :  โรงพยาบาลท่าปลา","1,076","0","0.00","0","0","0","1,070","0","0","0","0","4","0","0","0","0","2","0","0","0","0"
"11160  :  โรงพยาบาลน้ำปาด","1,027","0","0.00","0","0","0","1,020","0","0","0","0","6","0","0","0","0","1","0","0","0","0"
"11161  :  โรงพยาบาลฟากท่า","724","0","0.00","0","0","0","703","0","0","0","0","14","0","0","0","0","7","0","0","0","0"
"11162  :  โรงพยาบาลบ้านโคก","512","1","0.20","1","0","0","511","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"11163  :  โรงพยาบาลพิชัย","1,269","263","20.72","260","3","0","1,247","259","257","2","0","17","2","2","0","0","5","2","1","1","0"
"11164  :  โรงพยาบาลลับแล","865","0","0.00","0","0","0","861","0","0","0","0","3","0","0","0","0","1","0","0","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","910","2","0.22","2","0","0","887","2","2","0","0","18","0","0","0","0","5","0","0","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","5","0","0.00","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","862","1","0.12","1","0","0","840","0","0","0","0","18","1","1","0","0","4","0","0","0","0"
"11167  :  โรงพยาบาลลอง","2,217","0","0.00","0","0","0","2,183","0","0","0","0","18","0","0","0","0","16","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","2,453","0","0.00","0","0","0","2,393","0","0","0","0","42","0","0","0","0","18","0","0","0","0"
"11171  :  โรงพยาบาลวังชิ้น","996","0","0.00","0","0","0","983","0","0","0","0","8","0","0","0","0","5","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","649","0","0.00","0","0","0","630","0","0","0","0","15","0","0","0","0","4","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","1,850","2","0.11","1","1","0","1,827","2","1","1","0","12","0","0","0","0","11","0","0","0","0"
"10716  :  โรงพยาบาลน่าน","1,182","0","0.00","0","0","0","1,111","0","0","0","0","56","0","0","0","0","15","0","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","576","0","0.00","0","0","0","567","0","0","0","0","8","0","0","0","0","1","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","384","0","0.00","0","0","0","375","0","0","0","0","7","0","0","0","0","2","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","1,217","1","0.08","0","1","0","1,201","1","0","1","0","8","0","0","0","0","8","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","804","0","0.00","0","0","0","795","0","0","0","0","0","0","0","0","0","9","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","2,446","0","0.00","0","0","0","2,400","0","0","0","0","39","0","0","0","0","7","0","0","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","560","0","0.00","0","0","0","553","0","0","0","0","6","0","0","0","0","1","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","896","0","0.00","0","0","0","885","0","0","0","0","8","0","0","0","0","3","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","1,006","0","0.00","0","0","0","996","0","0","0","0","8","0","0","0","0","2","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","722","0","0.00","0","0","0","717","0","0","0","0","4","0","0","0","0","1","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","263","1","0.38","1","0","0","263","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","458","0","0.00","0","0","0","451","0","0","0","0","6","0","0","0","0","1","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","1,021","3","0.29","3","0","0","1,012","1","1","0","0","4","0","0","0","0","5","2","2","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","4","0","0.00","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","99","0","0.00","0","0","0","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","171","0","0.00","0","0","0","169","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11184  :  โรงพยาบาลจุน","1,579","1","0.06","1","0","0","1,574","1","1","0","0","2","0","0","0","0","3","0","0","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","1,186","0","0.00","0","0","0","1,109","0","0","0","0","72","0","0","0","0","5","0","0","0","0"
"11187  :  โรงพยาบาลปง","912","0","0.00","0","0","0","854","0","0","0","0","53","0","0","0","0","5","0","0","0","0"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","46","0","0.00","0","0","0","44","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","3,230","65","2.01","55","10","0","3,093","38","32","6","0","97","18","15","3","0","40","9","8","1","0"
"11189  :  โรงพยาบาลเทิง","2,012","6","0.30","4","2","0","1,975","6","4","2","0","30","0","0","0","0","7","0","0","0","0"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","549","29","5.28","29","0","0","528","27","27","0","0","16","2","2","0","0","5","0","0","0","0"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","457","1","0.22","1","0","0","418","1","1","0","0","34","0","0","0","0","5","0","0","0","0"
"11194  :  โรงพยาบาลแม่สาย","2,291","0","0.00","0","0","0","2,285","0","0","0","0","5","0","0","0","0","1","0","0","0","0"
"11195  :  โรงพยาบาลแม่สรวย","1,158","3","0.26","3","0","0","1,146","3","3","0","0","8","0","0","0","0","4","0","0","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","1,862","339","18.21","339","0","0","1,819","330","330","0","0","32","8","8","0","0","11","1","1","0","0"
