"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรอง","ร้อยละ","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ","ทั้งหมด","คัดกรอง","ปกติ","ผิดปกติ"
"27967  :  โรงพยาบาลสว่างวีระวงศ์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27968  :  โรงพยาบาลน้ำขุ่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27976  :  โรงพยาบาลเหล่าเสือโก้ก","243","155","63.79","155","0","217","140","140","0","21","13","13","0","5","2","2","0"
"10701  :  โรงพยาบาลยโสธร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10963  :  โรงพยาบาลทรายมูล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10964  :  โรงพยาบาลกุดชุม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10965  :  โรงพยาบาลคำเขื่อนแก้ว","1,800","1,543","85.72","1,543","0","1,760","1,510","1,510","0","29","23","23","0","11","10","10","0"
"10966  :  โรงพยาบาลป่าติ้ว","1,062","483","45.48","483","0","1,055","483","483","0","6","0","0","0","1","0","0","0"
"10967  :  โรงพยาบาลมหาชนะชัย","931","840","90.23","836","4","835","777","776","1","82","53","50","3","14","10","10","0"
"10968  :  โรงพยาบาลค้อวัง","759","477","62.85","467","10","745","475","466","9","11","1","1","0","3","1","0","1"
"10969  :  โรงพยาบาลไทยเจริญ","496","492","99.19","488","4","485","481","478","3","7","7","7","0","4","4","3","1"
"11444  :  โรงพยาบาลสมเด็จพระยุพราชเลิงนกทา","392","303","77.30","275","28","325","253","243","10","50","38","25","13","17","12","7","5"
"11921  :  โรงพยาบาลนายแพทย์หาญ","423","350","82.74","344","6","404","336","331","5","15","12","11","1","4","2","2","0"
"04007  :  โรงพยาบาลซับใหญ่","416","308","74.04","304","4","369","280","277","3","41","24","23","1","6","4","4","0"
"10702  :  โรงพยาบาลชัยภูมิ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10970  :  โรงพยาบาลบ้านเขว้า","2,770","2,073","74.84","2,047","26","2,708","2,026","2,005","21","40","33","30","3","22","14","12","2"
"10971  :  โรงพยาบาลคอนสวรรค์","2,016","1,995","98.96","1,994","1","1,894","1,873","1,872","1","121","121","121","0","1","1","1","0"
"10972  :  โรงพยาบาลเกษตรสมบูรณ์","1,744","1,701","97.53","1,691","10","1,712","1,670","1,663","7","27","27","25","2","5","4","3","1"
"10973  :  โรงพยาบาลหนองบัวแดง","2,226","2,177","97.80","2,165","12","2,181","2,133","2,122","11","35","34","33","1","10","10","10","0"
"10974  :  โรงพยาบาลจัตุรัส","1,941","1,886","97.17","1,868","18","1,896","1,845","1,835","10","34","31","25","6","11","10","8","2"
"10975  :  โรงพยาบาลบำเหน็จณรงค์","2,519","1,853","73.56","1,845","8","2,441","1,791","1,786","5","61","52","50","2","17","10","9","1"
"10976  :  โรงพยาบาลหนองบัวระเหว","871","771","88.52","730","41","838","744","718","26","30","25","12","13","3","2","0","2"
"10977  :  โรงพยาบาลเทพสถิต","1,480","1,433","96.82","1,423","10","1,463","1,421","1,414","7","13","8","5","3","4","4","4","0"
"10978  :  โรงพยาบาลภูเขียวเฉลิมพระเกียรติ","3,259","3,165","97.12","3,137","28","3,155","3,072","3,049","23","73","70","69","1","31","23","19","4"
"10979  :  โรงพยาบาลบ้านแท่น","1,946","1,805","92.75","1,804","1","1,906","1,767","1,767","0","34","32","32","0","6","6","5","1"
"10980  :  โรงพยาบาลแก้งคร้อ","1,874","1,066","56.88","1,052","14","1,788","996","994","2","82","68","56","12","4","2","2","0"
"10981  :  โรงพยาบาลคอนสาร","1,210","1,133","93.64","1,130","3","1,159","1,094","1,091","3","43","32","32","0","8","7","7","0"
"10982  :  โรงพยาบาลภักดีชุมพล","685","637","92.99","632","5","656","610","609","1","24","23","20","3","5","4","3","1"
"10983  :  โรงพยาบาลเนินสง่า","553","545","98.55","540","5","550","542","538","4","3","3","2","1","0","0","0","0"
"10703  :  โรงพยาบาลอำนาจเจริญ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10985  :  โรงพยาบาลชานุมาน","954","635","66.56","632","3","944","627","625","2","8","6","5","1","2","2","2","0"
"10986  :  โรงพยาบาลปทุมราชวงศา","958","865","90.29","864","1","946","854","853","1","9","8","8","0","3","3","3","0"
"10987  :  โรงพยาบาลพนา","918","759","82.68","744","15","915","757","742","15","3","2","2","0","0","0","0","0"
"10988  :  โรงพยาบาลเสนางคนิคม","1,591","510","32.06","509","1","1,586","507","506","1","4","2","2","0","1","1","1","0"
"10989  :  โรงพยาบาลหัวตะพาน","677","566","83.60","563","3","667","557","554","3","9","8","8","0","1","1","1","0"
"10990  :  โรงพยาบาลลืออำนาจ","694","307","44.24","307","0","689","307","307","0","5","0","0","0","0","0","0","0"
"11040  :  โรงพยาบาลบึงกาฬ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11041  :  โรงพยาบาลพรเจริญ","1,104","666","60.33","665","1","1,085","654","654","0","18","11","10","1","1","1","1","0"
"11043  :  โรงพยาบาลโซ่พิสัย","345","319","92.46","319","0","344","319","319","0","1","0","0","0","0","0","0","0"
"11046  :  โรงพยาบาลเซกา","3","3","100.00","3","0","3","3","3","0","0","0","0","0","0","0","0","0"
"11047  :  โรงพยาบาลปากคาด","1,106","889","80.38","883","6","1,072","860","860","0","30","25","21","4","4","4","2","2"
"11048  :  โรงพยาบาลบึงโขงหลง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11049  :  โรงพยาบาลศรีวิไล","1,041","356","34.20","356","0","990","345","345","0","46","9","9","0","5","2","2","0"
"11050  :  โรงพยาบาลบุ่งคล้า","318","296","93.08","296","0","308","287","287","0","8","7","7","0","2","2","2","0"
"10704  :  โรงพยาบาลหนองบัวลำภู","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10991  :  โรงพยาบาลนากลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10992  :  โรงพยาบาลโนนสัง","1,213","1,196","98.60","1,196","0","1,110","1,093","1,093","0","100","100","100","0","3","3","3","0"
"10993  :  โรงพยาบาลศรีบุญเรือง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10994  :  โรงพยาบาลสุวรรณคูหา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23367  :  โรงพยาบาลนาวัง เฉลิมพระเกียรติ 80 พรรษา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10670  :  โรงพยาบาลขอนแก่น","23","1","4.35","1","0","23","1","1","0","0","0","0","0","0","0","0","0"
"10995  :  โรงพยาบาลบ้านฝาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10996  :  โรงพยาบาลพระยืน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10997  :  โรงพยาบาลหนองเรือ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10998  :  โรงพยาบาลชุมแพ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10999  :  โรงพยาบาลสีชมพู","1,340","974","72.69","974","0","1,304","966","966","0","32","6","6","0","4","2","2","0"
"11000  :  โรงพยาบาลน้ำพอง","1,539","1,428","92.79","1,428","0","1,510","1,403","1,403","0","25","21","21","0","4","4","4","0"
"11001  :  โรงพยาบาลอุบลรัตน์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11002  :  โรงพยาบาลบ้านไผ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11003  :  โรงพยาบาลเปือยน้อย","585","548","93.68","534","14","581","545","531","14","3","3","3","0","1","0","0","0"
"11004  :  โรงพยาบาลพล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11005  :  โรงพยาบาลแวงใหญ่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11006  :  โรงพยาบาลแวงน้อย","1,412","579","41.01","579","0","1,403","578","578","0","6","1","1","0","3","0","0","0"
"11007  :  โรงพยาบาลหนองสองห้อง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11008  :  โรงพยาบาลภูเวียง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11009  :  โรงพยาบาลมัญจาคีรี","1,299","210","16.17","202","8","1,256","192","189","3","35","12","10","2","8","6","3","3"
"11010  :  โรงพยาบาลชนบท","441","423","95.92","423","0","426","409","409","0","14","13","13","0","1","1","1","0"
"11011  :  โรงพยาบาลเขาสวนกวาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11012  :  โรงพยาบาลภูผาม่าน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11445  :  โรงพยาบาลสมเด็จพระยุพราชกระนวน","2,896","2,259","78.00","2,258","1","2,859","2,245","2,245","0","30","10","9","1","7","4","4","0"
"11497  :  โรงพยาบาลค่ายศรีพัชรินทร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11936  :  โรงพยาบาลขอนแก่นราม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12272  :  โรงพยาบาลจิตเวชขอนแก่นราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12273  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 7","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12275  :  โรงพยาบาลสิรินธร(ภาคตะวันออกเฉียงเหนือ)","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13777  :  โรงพยาบาลศรีนครินทร์ มหาวิทยาลัยขอนแก่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14132  :  โรงพยาบาลซำสูง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14196  :  โรงพยาบาลธัญญรักษ์ขอนแก่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24746  :  สถาบันสุขภาพจิตเด็กและวัยรุ่นภาคตะวันออกเฉียงเหนือ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77649  :  โรงพยาบาลหนองนาคำ","136","110","80.88","106","4","131","107","103","4","4","2","2","0","1","1","1","0"
"77650  :  โรงพยาบาลเวียงเก่า","132","130","98.48","123","7","129","127","120","7","1","1","1","0","2","2","2","0"
"77651  :  โรงพยาบาลโคกโพธิ์ไชย","177","10","5.65","9","1","166","10","9","1","10","0","0","0","1","0","0","0"
"77652  :  โรงพยาบาลโนนศิลา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10671  :  โรงพยาบาลอุดรธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11013  :  โรงพยาบาลกุดจับ","806","709","87.97","705","4","793","696","694","2","12","12","10","2","1","1","1","0"
"11014  :  โรงพยาบาลหนองวัวซอ","889","872","98.09","861","11","877","861","859","2","10","9","1","8","2","2","1","1"
"11015  :  โรงพยาบาลกุมภวาปี","1,952","1,431","73.31","1,380","51","1,881","1,366","1,328","38","45","41","33","8","26","24","19","5"
"11016  :  โรงพยาบาลห้วยเกิ้ง","15","6","40.00","6","0","13","5","5","0","2","1","1","0","0","0","0","0"
"11017  :  โรงพยาบาลโนนสะอาด","1,325","1,311","98.94","1,311","0","1,312","1,298","1,298","0","9","9","9","0","4","4","4","0"
"11018  :  โรงพยาบาลหนองหาน","2,353","1,965","83.51","1,965","0","2,343","1,955","1,955","0","8","8","8","0","2","2","2","0"
"11019  :  โรงพยาบาลทุ่งฝน","1,329","1,221","91.87","1,220","1","1,328","1,221","1,220","1","1","0","0","0","0","0","0","0"
"11020  :  โรงพยาบาลไชยวาน","1,295","315","24.32","315","0","1,295","315","315","0","0","0","0","0","0","0","0","0"
"11021  :  โรงพยาบาลศรีธาตุ","633","600","94.79","600","0","630","598","598","0","3","2","2","0","0","0","0","0"
"11022  :  โรงพยาบาลวังสามหมอ","984","797","81.00","796","1","969","787","786","1","14","10","10","0","1","0","0","0"
"11023  :  โรงพยาบาลบ้านผือ","1,723","1,715","99.54","1,715","0","1,705","1,697","1,697","0","16","16","16","0","2","2","2","0"
"11024  :  โรงพยาบาลน้ำโสม","1,621","645","39.79","645","0","1,503","532","532","0","114","109","109","0","4","4","4","0"
"11025  :  โรงพยาบาลเพ็ญ","1,631","1,616","99.08","1,614","2","1,622","1,607","1,605","2","6","6","6","0","3","3","3","0"
"11026  :  โรงพยาบาลสร้างคอม","983","934","95.02","933","1","976","929","928","1","6","4","4","0","1","1","1","0"
"11027  :  โรงพยาบาลหนองแสง","944","883","93.54","883","0","918","857","857","0","23","23","23","0","3","3","3","0"
"11028  :  โรงพยาบาลนายูง","435","409","94.02","408","1","408","382","382","0","24","24","24","0","3","3","2","1"
"11029  :  โรงพยาบาลพิบูลย์รักษ์","275","11","4.00","11","0","275","11","11","0","0","0","0","0","0","0","0","0"
"11446  :  โรงพยาบาลสมเด็จพระยุพราชบ้านดุง","2,481","1,890","76.18","1,890","0","2,440","1,859","1,859","0","29","21","21","0","12","10","10","0"
"11501  :  โรงพยาบาลค่ายประจักษ์ศิลปาคม","22","10","45.45","10","0","22","10","10","0","0","0","0","0","0","0","0","0"
"12276  :  โรงพยาบาลมะเร็งอุดรธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23951  :  โรงพยาบาลธัญญารักษ์อุดรธานี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25058  :  โรงพยาบาลกู่แก้ว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25059  :  โรงพยาบาลประจักษ์ศิลปาคม","1","1","100.00","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
"10705  :  โรงพยาบาลเลย","3,422","2,354","68.79","2,353","1","3,380","2,329","2,329","0","28","13","13","0","14","12","11","1"
"11030  :  โรงพยาบาลนาด้วง","1,129","817","72.36","817","0","1,075","780","780","0","39","31","31","0","15","6","6","0"
"11031  :  โรงพยาบาลเชียงคาน","1,813","981","54.11","981","0","1,806","981","981","0","2","0","0","0","5","0","0","0"
"11032  :  โรงพยาบาลปากชม","654","390","59.63","390","0","612","373","373","0","37","15","15","0","5","2","2","0"
"11033  :  โรงพยาบาลนาแห้ว","318","312","98.11","309","3","308","302","300","2","8","8","7","1","2","2","2","0"
"11034  :  โรงพยาบาลภูเรือ","892","888","99.55","887","1","870","866","865","1","21","21","21","0","1","1","1","0"
"11035  :  โรงพยาบาลท่าลี่","759","547","72.07","547","0","749","542","542","0","10","5","5","0","0","0","0","0"
"11036  :  โรงพยาบาลวังสะพุง","2,445","1,584","64.79","1,574","10","2,402","1,547","1,539","8","27","26","24","2","16","11","11","0"
"11037  :  โรงพยาบาลภูกระดึง","1,695","1,245","73.45","1,243","2","1,637","1,194","1,193","1","54","47","46","1","4","4","4","0"
"11038  :  โรงพยาบาลภูหลวง","890","705","79.21","705","0","862","682","682","0","24","19","19","0","4","4","4","0"
"11039  :  โรงพยาบาลผาขาว","1,232","1,166","94.64","1,157","9","1,219","1,153","1,148","5","11","11","8","3","2","2","1","1"
"11447  :  โรงพยาบาลสมเด็จพระยุพราชด่านซ้าย","1,369","749","54.71","737","12","1,325","739","727","12","35","6","6","0","9","4","4","0"
"14133  :  โรงพยาบาลเอราวัณ","975","707","72.51","704","3","883","638","636","2","83","61","60","1","9","8","8","0"
"14644  :  โรงพยาบาลจิตเวชเลยราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28861  :  โรงพยาบาลหนองหิน","132","85","64.39","35","50","115","73","35","38","14","11","0","11","3","1","0","1"
"10706  :  โรงพยาบาลหนองคาย","3,214","2,766","86.06","2,760","6","3,014","2,616","2,612","4","177","131","130","1","23","19","18","1"
"11042  :  โรงพยาบาลโพนพิสัย","772","184","23.83","184","0","697","163","163","0","67","20","20","0","8","1","1","0"
"11044  :  โรงพยาบาลศรีเชียงใหม่","1,626","1,164","71.59","1,162","2","1,599","1,138","1,138","0","16","15","14","1","11","11","10","1"
"11045  :  โรงพยาบาลสังคม","561","277","49.38","255","22","527","272","250","22","28","5","5","0","6","0","0","0"
"11448  :  โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ","2,737","2,647","96.71","2,579","68","2,690","2,604","2,539","65","39","36","33","3","8","7","7","0"
"14558  :  โรงพยาบาลพิสัยเวช","1,373","305","22.21","305","0","1,177","305","305","0","195","0","0","0","1","0","0","0"
"21356  :  โรงพยาบาลสระใคร","270","153","56.67","153","0","261","149","149","0","8","4","4","0","1","0","0","0"
"28778  :  โรงพยาบาลโพธิ์ตาก","226","207","91.59","207","0","220","207","207","0","6","0","0","0","0","0","0","0"
"28811  :  โรงพยาบาลเฝ้าไร่","429","425","99.07","425","0","425","421","421","0","3","3","3","0","1","1","1","0"
"28815  :  โรงพยาบาลรัตนวาปี","136","135","99.26","135","0","136","135","135","0","0","0","0","0","0","0","0","0"
"10707  :  โรงพยาบาลมหาสารคาม","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11051  :  โรงพยาบาลแกดำ","995","155","15.58","155","0","933","143","143","0","57","10","10","0","5","2","2","0"
"11052  :  โรงพยาบาลโกสุมพิสัย","2,764","2,272","82.20","2,259","13","2,585","2,121","2,115","6","161","139","133","6","18","12","11","1"
"11053  :  โรงพยาบาลกันทรวิชัย","1,133","1,005","88.70","936","69","1,048","937","876","61","77","62","55","7","8","6","5","1"
"11054  :  โรงพยาบาลเชียงยืน","2,164","2,137","98.75","2,075","62","2,047","2,020","1,995","25","87","87","76","11","30","30","4","26"
"11055  :  โรงพยาบาลบรบือ","2,413","1,484","61.50","1,477","7","2,299","1,470","1,470","0","102","7","6","1","12","7","1","6"
"11056  :  โรงพยาบาลนาเชือก","826","502","60.77","502","0","706","433","433","0","109","64","64","0","11","5","5","0"
"11057  :  โรงพยาบาลพยัคฆภูมิพิสัย","1,345","487","36.21","459","28","1,262","460","433","27","79","25","24","1","4","2","2","0"
"11058  :  โรงพยาบาลวาปีปทุม","2,143","2,112","98.55","2,112","0","2,099","2,070","2,070","0","35","34","34","0","9","8","8","0"
"11059  :  โรงพยาบาลนาดูน","658","606","92.10","606","0","562","516","516","0","90","85","85","0","6","5","5","0"
"11060  :  โรงพยาบาลยางสีสุราช","920","905","98.37","905","0","900","888","888","0","20","17","17","0","0","0","0","0"
"22953  :  โรงพยาบาลสุทธาเวช คณะแพทยศาสตร์ มหาวิทยาลัยมหาสารคาม","751","536","71.37","536","0","732","530","530","0","11","2","2","0","8","4","4","0"
"24704  :  โรงพยาบาลกุดรัง","306","297","97.06","295","2","295","287","285","2","11","10","10","0","0","0","0","0"
"28843  :  โรงพยาบาลชื่นชม","17","2","11.76","2","0","17","2","2","0","0","0","0","0","0","0","0","0"
"10708  :  โรงพยาบาลร้อยเอ็ด","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11061  :  โรงพยาบาลเกษตรวิสัย","1,965","60","3.05","60","0","1,928","59","59","0","24","1","1","0","13","0","0","0"
"11062  :  โรงพยาบาลปทุมรัตต์","1,535","1,498","97.59","1,498","0","1,508","1,471","1,471","0","22","22","22","0","5","5","5","0"
"11063  :  โรงพยาบาลจตุรพักตรพิมาน","1,922","1,682","87.51","1,682","0","1,884","1,649","1,649","0","27","25","25","0","11","8","8","0"
"11064  :  โรงพยาบาลธวัชบุรี","1,009","836","82.85","830","6","965","793","790","3","40","39","36","3","4","4","4","0"
"11065  :  โรงพยาบาลพนมไพร","1,566","1,539","98.28","1,539","0","1,445","1,419","1,419","0","106","105","105","0","15","15","15","0"
"11066  :  โรงพยาบาลโพนทอง","1,520","54","3.55","54","0","1,439","51","51","0","70","3","3","0","11","0","0","0"
"11067  :  โรงพยาบาลโพธิ์ชัย","1,270","607","47.80","607","0","1,223","584","584","0","46","22","22","0","1","1","1","0"
"11068  :  โรงพยาบาลหนองพอก","1,117","338","30.26","338","0","1,116","337","337","0","1","1","1","0","0","0","0","0"
"11069  :  โรงพยาบาลเสลภูมิ","1,804","1,149","63.69","1,149","0","1,694","1,070","1,070","0","91","68","68","0","19","11","11","0"
"11070  :  โรงพยาบาลสุวรรณภูมิ","2,864","19","0.66","19","0","2,671","15","15","0","166","3","3","0","27","1","1","0"
"11071  :  โรงพยาบาลเมืองสรวง","648","541","83.49","498","43","645","539","496","43","1","1","1","0","2","1","1","0"
"11072  :  โรงพยาบาลโพนทราย","1,009","957","94.85","934","23","958","909","908","1","45","42","24","18","6","6","2","4"
"11073  :  โรงพยาบาลอาจสามารถ","1,531","1,504","98.24","1,504","0","1,443","1,416","1,416","0","80","80","80","0","8","8","8","0"
"11074  :  โรงพยาบาลเมยวดี","681","80","11.75","80","0","663","76","76","0","17","4","4","0","1","0","0","0"
"11075  :  โรงพยาบาลศรีสมเด็จ","931","686","73.68","685","1","905","665","664","1","20","17","17","0","6","4","4","0"
"11076  :  โรงพยาบาลจังหาร","1,033","37","3.58","37","0","1,020","37","37","0","13","0","0","0","0","0","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","25","10","40.00","10","0","25","10","10","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","445","299","67.19","299","0","441","297","297","0","4","2","2","0","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","308","254","82.47","254","0","300","250","250","0","7","3","3","0","1","1","1","0"
"27989  :  โรงพยาบาลเชียงขวัญ","314","3","0.96","3","0","285","3","3","0","26","0","0","0","3","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","526","108","20.53","108","0","518","107","107","0","6","1","1","0","2","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","513","427","83.24","413","14","484","399","393","6","25","24","19","5","4","4","1","3"
"11077  :  โรงพยาบาลนามน","965","631","65.39","631","0","965","631","631","0","0","0","0","0","0","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","1,618","1,184","73.18","1,175","9","1,616","1,183","1,174","9","1","0","0","0","1","1","1","0"
"11079  :  โรงพยาบาลร่องคำ","997","964","96.69","953","11","914","882","874","8","81","80","78","2","2","2","1","1"
"11080  :  โรงพยาบาลเขาวง","1,751","1,706","97.43","1,703","3","1,687","1,642","1,641","1","64","64","62","2","0","0","0","0"
"11081  :  โรงพยาบาลยางตลาด","1,974","1,787","90.53","1,787","0","1,924","1,737","1,737","0","44","44","44","0","6","6","6","0"
"11082  :  โรงพยาบาลห้วยเม็ก","1,284","1,126","87.69","1,112","14","1,257","1,101","1,089","12","23","21","19","2","4","4","4","0"
"11083  :  โรงพยาบาลสหัสขันธ์","354","335","94.63","332","3","335","317","316","1","14","14","13","1","5","4","3","1"
"11084  :  โรงพยาบาลคำม่วง","1,122","770","68.63","755","15","1,053","728","718","10","66","40","35","5","3","2","2","0"
"11085  :  โรงพยาบาลท่าคันโท","64","22","34.38","22","0","44","22","22","0","20","0","0","0","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","956","289","30.23","289","0","926","264","264","0","24","20","20","0","6","5","5","0"
"11087  :  โรงพยาบาลสมเด็จ","860","133","15.47","131","2","815","126","125","1","33","6","6","0","12","1","0","1"
"11088  :  โรงพยาบาลห้วยผึ้ง","1,108","852","76.90","850","2","1,102","848","848","0","4","2","1","1","2","2","1","1"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","2,751","2,750","99.96","2,750","0","2,329","2,328","2,328","0","407","407","407","0","15","15","15","0"
"11965  :  โรงพยาบาลธีรวัฒน์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","681","547","80.32","547","0","681","547","547","0","0","0","0","0","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","678","662","97.64","662","0","674","659","659","0","4","3","3","0","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","455","431","94.73","429","2","442","418","416","2","12","12","12","0","1","1","1","0"
"28791  :  โรงพยาบาลสามชัย","176","100","56.82","100","0","172","99","99","0","4","1","1","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","981","971","98.98","960","11","978","969","958","11","3","2","2","0","0","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","709","410","57.83","409","1","700","402","401","1","5","4","4","0","4","4","4","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","487","0","0.00","0","0","487","0","0","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","1,515","1,440","95.05","1,435","5","1,454","1,381","1,377","4","59","57","56","1","2","2","2","0"
"11093  :  โรงพยาบาลวาริชภูมิ","118","108","91.53","108","0","117","107","107","0","1","1","1","0","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","465","462","99.35","462","0","439","436","436","0","23","23","23","0","3","3","3","0"
"11095  :  โรงพยาบาลวานรนิวาส","1,576","1,172","74.37","1,170","2","1,572","1,169","1,167","2","3","2","2","0","1","1","1","0"
"11096  :  โรงพยาบาลคำตากล้า","1,562","565","36.17","564","1","1,561","565","564","1","1","0","0","0","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","45","35","77.78","35","0","45","35","35","0","0","0","0","0","0","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","1,862","1,176","63.16","1,174","2","1,859","1,173","1,171","2","3","3","3","0","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","3","2","66.67","2","0","3","2","2","0","0","0","0","0","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","386","345","89.38","345","0","379","340","340","0","5","3","3","0","2","2","2","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,320","1,280","96.97","1,278","2","1,283","1,243","1,242","1","36","36","35","1","1","1","1","0"
"11102  :  โรงพยาบาลเจริญศิลป์","852","12","1.41","12","0","850","12","12","0","2","0","0","0","0","0","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","417","416","99.76","416","0","414","413","413","0","2","2","2","0","1","1","1","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","3,197","3,007","94.06","3,005","2","3,078","2,890","2,888","2","102","101","101","0","17","16","16","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","45","20","44.44","20","0","44","20","20","0","1","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","558","529","94.80","529","0","558","529","529","0","0","0","0","0","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
