"โรงพยาบาล","ประชากรที่มีอายุ 60 ปีขึ้นไป (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดสังคม (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดบ้าน (คน)","ประชากรที่มีอายุ 60 ปีขึ้นไป  ติดเตียง (คน)"
"ทั้งหมด","คัดกรองความเครียด","ร้อยละ","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง","ทั้งหมด","คัดกรองความเครียด","ปกติ","มีปัญหาความเครียด","มีความเครียดสูง"
"11075  :  โรงพยาบาลศรีสมเด็จ","1,006","8","0.80","8","0","0","944","7","7","0","0","24","0","0","0","0","11","1","1","0","0"
"11076  :  โรงพยาบาลจังหาร","1,191","0","0.00","0","0","0","1,106","0","0","0","0","13","0","0","0","0","6","0","0","0","0"
"11504  :  โรงพยาบาลค่ายสมเด็จพระพุทธยอดฟ้าจุฬาโลกมหาราช","240","1","0.42","1","0","0","15","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11964  :  โรงพยาบาลทั่วไปขนาดใหญ่จุรีเวช","797","3","0.38","3","0","0","621","3","3","0","0","17","0","0","0","0","2","0","0","0","0"
"27988  :  โรงพยาบาลทุ่งเขาหลวง","335","0","0.00","0","0","0","318","0","0","0","0","9","0","0","0","0","1","0","0","0","0"
"27989  :  โรงพยาบาลเชียงขวัญ","429","1","0.23","1","0","0","370","1","1","0","0","13","0","0","0","0","2","0","0","0","0"
"27990  :  โรงพยาบาลหนองฮี","612","0","0.00","0","0","0","573","0","0","0","0","20","0","0","0","0","6","0","0","0","0"
"10709  :  โรงพยาบาลกาฬสินธุ์","1,215","5","0.41","5","0","0","106","3","3","0","0","1","0","0","0","0","6","0","0","0","0"
"11077  :  โรงพยาบาลนามน","1,044","0","0.00","0","0","0","988","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"11078  :  โรงพยาบาลกมลาไสย","1,910","3","0.16","3","0","0","882","3","3","0","0","1","0","0","0","0","1","0","0","0","0"
"11079  :  โรงพยาบาลร่องคำ","1,046","0","0.00","0","0","0","747","0","0","0","0","39","0","0","0","0","5","0","0","0","0"
"11080  :  โรงพยาบาลเขาวง","1,912","1,344","70.29","1,343","1","0","1,453","1,332","1,331","1","0","83","9","9","0","0","7","1","1","0","0"
"11081  :  โรงพยาบาลยางตลาด","2,461","0","0.00","0","0","0","1,197","0","0","0","0","59","0","0","0","0","7","0","0","0","0"
"11082  :  โรงพยาบาลห้วยเม็ก","1,480","0","0.00","0","0","0","97","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11083  :  โรงพยาบาลสหัสขันธ์","889","0","0.00","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11084  :  โรงพยาบาลคำม่วง","1,300","501","38.54","501","0","0","703","489","489","0","0","20","9","9","0","0","2","1","1","0","0"
"11085  :  โรงพยาบาลท่าคันโท","1,629","0","0.00","0","0","0","28","0","0","0","0","15","0","0","0","0","0","0","0","0","0"
"11086  :  โรงพยาบาลหนองกุงศรี","1,214","404","33.28","404","0","0","402","395","395","0","0","24","8","8","0","0","4","0","0","0","0"
"11087  :  โรงพยาบาลสมเด็จ","1,465","2","0.14","2","0","0","1,278","2","2","0","0","14","0","0","0","0","5","0","0","0","0"
"11088  :  โรงพยาบาลห้วยผึ้ง","1,465","342","23.34","342","0","0","547","160","160","0","0","43","19","19","0","0","8","4","4","0","0"
"11449  :  โรงพยาบาลสมเด็จพระยุพราชกุฉินารายณ์","2,849","0","0.00","0","0","0","1,700","0","0","0","0","69","0","0","0","0","7","0","0","0","0"
"11965  :  โรงพยาบาลธีรวัฒน์","1","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28017  :  โรงพยาบาลนาคู","750","305","40.67","305","0","0","605","304","304","0","0","4","0","0","0","0","0","0","0","0","0"
"28789  :  โรงพยาบาลฆ้องชัย","673","0","0.00","0","0","0","630","0","0","0","0","24","0","0","0","0","4","0","0","0","0"
"28790  :  โรงพยาบาลดอนจาน","534","9","1.69","9","0","0","480","9","9","0","0","2","0","0","0","0","3","0","0","0","0"
"28791  :  โรงพยาบาลสามชัย","207","0","0.00","0","0","0","176","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"10710  :  โรงพยาบาลสกลนคร","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11089  :  โรงพยาบาลกุสุมาลย์","1,430","0","0.00","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11090  :  โรงพยาบาลกุดบาก","819","4","0.49","4","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11091  :  โรงพยาบาลพระอาจารย์ฝั้นอาจาโร","1,177","1","0.08","1","0","0","1,042","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11092  :  โรงพยาบาลพังโคน","2,161","0","0.00","0","0","0","1,802","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"11093  :  โรงพยาบาลวาริชภูมิ","1,574","0","0.00","0","0","0","8","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"11094  :  โรงพยาบาลนิคมน้ำอูน","511","0","0.00","0","0","0","453","0","0","0","0","12","0","0","0","0","1","0","0","0","0"
"11095  :  โรงพยาบาลวานรนิวาส","2,205","616","27.94","615","1","0","2,010","612","611","1","0","8","2","2","0","0","0","0","0","0","0"
"11096  :  โรงพยาบาลคำตากล้า","1,829","0","0.00","0","0","0","1,698","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"11097  :  โรงพยาบาลบ้านม่วง","1,105","2","0.18","2","0","0","43","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11098  :  โรงพยาบาลอากาศอำนวย","2,187","598","27.34","598","0","0","1,759","492","492","0","0","14","2","2","0","0","1","0","0","0","0"
"11099  :  โรงพยาบาลส่องดาว","946","0","0.00","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11100  :  โรงพยาบาลเต่างอย","461","0","0.00","0","0","0","443","0","0","0","0","12","0","0","0","0","1","0","0","0","0"
"11101  :  โรงพยาบาลโคกศรีสุพรรณ","1,493","0","0.00","0","0","0","1,118","0","0","0","0","32","0","0","0","0","2","0","0","0","0"
"11102  :  โรงพยาบาลเจริญศิลป์","1,248","302","24.20","302","0","0","711","286","286","0","0","15","15","15","0","0","0","0","0","0","0"
"11103  :  โรงพยาบาลโพนนาแก้ว","460","0","0.00","0","0","0","321","0","0","0","0","60","0","0","0","0","2","0","0","0","0"
"11450  :  โรงพยาบาลสมเด็จพระยุพราชสว่างแดนดิน","4,614","876","18.99","876","0","0","2,851","871","871","0","0","203","2","2","0","0","7","0","0","0","0"
"11505  :  โรงพยาบาลค่ายกฤษณ์สีวะรา","1,322","8","0.61","8","0","0","40","8","8","0","0","0","0","0","0","0","0","0","0","0","0"
"21323  :  โรงพยาบาลพระอาจารย์แบน  ธนากโร","626","3","0.48","3","0","0","596","3","3","0","0","12","0","0","0","0","2","0","0","0","0"
"24976  :  โรงพยาบาลการแพทย์แผนไทยสกลนคร หลวงปู่แฟ๊ป สุภัทโท","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10711  :  โรงพยาบาลนครพนม","603","6","1.00","6","0","0","357","6","6","0","0","6","0","0","0","0","5","0","0","0","0"
"11104  :  โรงพยาบาลปลาปาก","1,168","0","0.00","0","0","0","1,092","0","0","0","0","29","0","0","0","0","3","0","0","0","0"
"11105  :  โรงพยาบาลท่าอุเทน","770","9","1.17","9","0","0","545","7","7","0","0","12","2","2","0","0","2","0","0","0","0"
"11106  :  โรงพยาบาลบ้านแพง","1,325","0","0.00","0","0","0","1,171","0","0","0","0","50","0","0","0","0","10","0","0","0","0"
"11107  :  โรงพยาบาลนาทม","430","398","92.56","398","0","0","410","391","391","0","0","0","0","0","0","0","1","1","1","0","0"
"11108  :  โรงพยาบาลเรณูนคร","1,458","0","0.00","0","0","0","1,298","0","0","0","0","104","0","0","0","0","19","0","0","0","0"
"11109  :  โรงพยาบาลนาแก","1,226","1","0.08","1","0","0","931","0","0","0","0","19","0","0","0","0","13","0","0","0","0"
"11110  :  โรงพยาบาลศรีสงคราม","1,173","0","0.00","0","0","0","1,102","0","0","0","0","7","0","0","0","0","5","0","0","0","0"
"11111  :  โรงพยาบาลนาหว้า","1,717","0","0.00","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"11112  :  โรงพยาบาลโพนสวรรค์","1,357","3","0.22","3","0","0","1,283","3","3","0","0","24","0","0","0","0","7","0","0","0","0"
"11451  :  โรงพยาบาลสมเด็จพระยุพราชธาตุพนม","312","267","85.58","260","7","0","257","254","247","7","0","10","10","10","0","0","2","2","2","0","0"
"12277  :  โรงพยาบาลจิตเวชนครพนมราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40840  :  โรงพยาบาลวังยาง","403","1","0.25","1","0","0","313","1","1","0","0","71","0","0","0","0","7","0","0","0","0"
"10712  :  โรงพยาบาลมุกดาหาร","3,832","2,110","55.06","2,110","0","0","2,268","2,106","2,106","0","0","5","2","2","0","0","2","1","1","0","0"
"11113  :  โรงพยาบาลนิคมคำสร้อย","977","0","0.00","0","0","0","809","0","0","0","0","11","0","0","0","0","6","0","0","0","0"
"11114  :  โรงพยาบาลดอนตาล","987","0","0.00","0","0","0","866","0","0","0","0","57","0","0","0","0","7","0","0","0","0"
"11115  :  โรงพยาบาลดงหลวง","997","0","0.00","0","0","0","904","0","0","0","0","18","0","0","0","0","10","0","0","0","0"
"11116  :  โรงพยาบาลคำชะอี","1,060","163","15.38","163","0","0","169","145","145","0","0","27","16","16","0","0","6","1","1","0","0"
"11117  :  โรงพยาบาลหว้านใหญ่","291","0","0.00","0","0","0","246","0","0","0","0","15","0","0","0","0","2","0","0","0","0"
"11118  :  โรงพยาบาลหนองสูง","535","437","81.68","437","0","0","416","393","393","0","0","61","18","18","0","0","5","1","1","0","0"
"06009  :  โรงพยาบาลแม่ตื่น","640","0","0.00","0","0","0","469","0","0","0","0","5","0","0","0","0","2","0","0","0","0"
"10713  :  โรงพยาบาลนครพิงค์","23","0","0.00","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11119  :  โรงพยาบาลจอมทอง","4,700","3,696","78.64","3,695","1","0","4,209","3,638","3,637","1","0","55","38","38","0","0","25","15","15","0","0"
"11120  :  โรงพยาบาลเทพรัตนเวชชานุกูล เฉลิมพระเกียรติ ๖๐ พรรษา","2,172","1,882","86.65","1,760","122","0","2,041","1,822","1,702","120","0","44","42","40","2","0","8","6","6","0","0"
"11121  :  โรงพยาบาลเชียงดาว","2,759","1","0.04","1","0","0","42","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"11122  :  โรงพยาบาลดอยสะเก็ด","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11123  :  โรงพยาบาลแม่แตง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11124  :  โรงพยาบาลสะเมิง","1,217","307","25.23","307","0","0","1,041","307","307","0","0","18","0","0","0","0","7","0","0","0","0"
"11125  :  โรงพยาบาลฝาง","553","494","89.33","494","0","0","490","482","482","0","0","10","10","10","0","0","4","2","2","0","0"
"11126  :  โรงพยาบาลแม่อาย","889","597","67.15","597","0","0","749","595","595","0","0","0","0","0","0","0","3","1","1","0","0"
"11127  :  โรงพยาบาลพร้าว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11128  :  โรงพยาบาลสันป่าตอง","1,783","1,472","82.56","1,468","4","0","1,498","1,423","1,419","4","0","19","15","15","0","0","5","3","3","0","0"
"11129  :  โรงพยาบาลสันกำแพง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11130  :  โรงพยาบาลสันทราย","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11131  :  โรงพยาบาลหางดง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11132  :  โรงพยาบาลฮอด","1,983","1,704","85.93","1,703","1","0","1,721","1,686","1,685","1","0","23","16","16","0","0","10","1","1","0","0"
"11133  :  โรงพยาบาลดอยเต่า","708","378","53.39","377","1","0","573","375","375","0","0","4","3","2","1","0","3","0","0","0","0"
"11134  :  โรงพยาบาลอมก๋อย","1,002","317","31.64","317","0","0","451","316","316","0","0","0","0","0","0","0","0","0","0","0","0"
"11135  :  โรงพยาบาลสารภี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11136  :  โรงพยาบาลเวียงแหง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11137  :  โรงพยาบาลไชยปราการ","909","5","0.55","4","1","0","699","5","4","1","0","7","0","0","0","0","0","0","0","0","0"
"11138  :  โรงพยาบาลแม่วาง","1,228","815","66.37","803","12","0","1,152","790","779","11","0","28","24","23","1","0","3","1","1","0","0"
"11139  :  โรงพยาบาลแม่ออน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11507  :  โรงพยาบาลกองบิน 41","48","0","0.00","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11508  :  โรงพยาบาลค่ายกาวิละ เชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11643  :  โรงพยาบาลดอยหล่อ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11978  :  โรงพยาบาลดารารัศมี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11992  :  โรงพยาบาลเทพปัญญา 2 โรงพยาบาลทั่วไปขนาดกลาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11995  :  โรงพยาบาลทั่วไปขนาดใหญ่เซ็นทรัลเชียงใหม่ เมโมเรียล","660","10","1.52","10","0","0","195","9","9","0","0","15","0","0","0","0","2","0","0","0","0"
"11999  :  โรงพยาบาลทั่วไปขนาดใหญ่เชียงใหม่เมดิคอลเซ็นเตอร์","2,452","13","0.53","13","0","0","1,184","13","13","0","0","11","0","0","0","0","8","0","0","0","0"
"12279  :  โรงพยาบาลส่งเสริมสุขภาพ ศูนย์อนามัยที่ 1","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12280  :  โรงพยาบาลสวนปรุง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12281  :  โรงพยาบาลประสาทเชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13775  :  สถาบันพัฒนาการเด็กราชนครินทร์","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13780  :  โรงพยาบาลมหาราชนครเชียงใหม่  มหาวิทยาลัยเชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13785  :  โรงพยาบาลธัญญารักษ์เชียงใหม่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14550  :  โรงพยาบาลทั่วไปขนาดใหญ่ เชียงใหม่ใกล้หมอ","1,739","4","0.23","4","0","0","796","4","4","0","0","8","0","0","0","0","3","0","0","0","0"
"14916  :  โรงพยาบาลทั่วไปขนาดกลางเชียงใหม่ฮอสพิทอล","2,197","37","1.68","37","0","0","326","36","36","0","0","11","1","1","0","0","10","0","0","0","0"
"23736  :  โรงพยาบาลวัดจันทร์ เฉลิมพระเกียรติ 80 พรรษา","230","189","82.17","189","0","0","203","175","175","0","0","9","7","7","0","0","1","1","1","0","0"
"10714  :  โรงพยาบาลลำพูน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11140  :  โรงพยาบาลแม่ทา","1,664","2","0.12","2","0","0","1,418","2","2","0","0","28","0","0","0","0","12","0","0","0","0"
"11141  :  โรงพยาบาลบ้านโฮ่ง","2,133","6","0.28","6","0","0","2,033","6","6","0","0","34","0","0","0","0","7","0","0","0","0"
"11142  :  โรงพยาบาลลี้","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11143  :  โรงพยาบาลทุ่งหัวช้าง","888","1","0.11","1","0","0","776","1","1","0","0","65","0","0","0","0","7","0","0","0","0"
"11144  :  โรงพยาบาลป่าซาง","1,330","4","0.30","4","0","0","31","4","4","0","0","1","0","0","0","0","0","0","0","0","0"
"11145  :  โรงพยาบาลบ้านธิ","2,366","0","0.00","0","0","0","2,250","0","0","0","0","42","0","0","0","0","12","0","0","0","0"
"12000  :  โรงพยาบาลหริภุญชัยเมโมเรียล","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14555  :  โรงพยาบาลทั่วไปขนาดกลางศิริเวช ลำพูน","434","2","0.46","2","0","0","159","2","2","0","0","1","0","0","0","0","1","0","0","0","0"
"24956  :  โรงพยาบาลเวียงหนองล่อง","563","511","90.76","510","1","0","525","497","496","1","0","0","0","0","0","0","1","1","1","0","0"
"10672  :  โรงพยาบาลลำปาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11146  :  โรงพยาบาลแม่เมาะ","2,705","305","11.28","305","0","0","2,167","300","300","0","0","32","5","5","0","0","14","0","0","0","0"
"11147  :  โรงพยาบาลเกาะคา","570","525","92.11","524","1","0","517","512","511","1","0","6","5","5","0","0","5","4","4","0","0"
"11148  :  โรงพยาบาลเสริมงาม","1,918","1,824","95.10","1,824","0","0","1,802","1,768","1,768","0","0","22","21","21","0","0","23","23","23","0","0"
"11149  :  โรงพยาบาลงาว","1,036","462","44.59","462","0","0","745","437","437","0","0","27","17","17","0","0","7","5","5","0","0"
"11150  :  โรงพยาบาลแจ้ห่ม","1,810","64","3.54","64","0","0","1,535","64","64","0","0","12","0","0","0","0","4","0","0","0","0"
"11151  :  โรงพยาบาลวังเหนือ","1,663","0","0.00","0","0","0","1,553","0","0","0","0","25","0","0","0","0","9","0","0","0","0"
"11152  :  โรงพยาบาลเถิน","1,473","2","0.14","2","0","0","1,279","2","2","0","0","5","0","0","0","0","5","0","0","0","0"
"11153  :  โรงพยาบาลแม่พริก","1,490","1,284","86.17","1,283","1","0","1,301","1,209","1,209","0","0","72","63","62","1","0","6","5","5","0","0"
"11154  :  โรงพยาบาลแม่ทะ","1,554","1,123","72.27","1,123","0","0","1,166","1,105","1,105","0","0","11","8","8","0","0","6","3","3","0","0"
"11155  :  โรงพยาบาลสบปราบ","2,567","0","0.00","0","0","0","2,506","0","0","0","0","31","0","0","0","0","15","0","0","0","0"
"11156  :  โรงพยาบาลห้างฉัตร","2,238","4","0.18","4","0","0","1,691","4","4","0","0","3","0","0","0","0","0","0","0","0","0"
"11157  :  โรงพยาบาลเมืองปาน","1,217","0","0.00","0","0","0","925","0","0","0","0","26","0","0","0","0","9","0","0","0","0"
"11512  :  โรงพยาบาลค่ายสุรศักดิ์มนตรี","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12283  :  โรงพยาบาลมะเร็งลำปาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10673  :  โรงพยาบาลอุตรดิตถ์","5,598","24","0.43","24","0","0","5,419","23","23","0","0","57","1","1","0","0","16","0","0","0","0"
"11158  :  โรงพยาบาลตรอน","1,637","5","0.31","5","0","0","1,406","5","5","0","0","19","0","0","0","0","8","0","0","0","0"
"11159  :  โรงพยาบาลท่าปลา","1,418","1,165","82.16","1,165","0","0","1,328","1,111","1,111","0","0","18","16","16","0","0","5","4","4","0","0"
"11160  :  โรงพยาบาลน้ำปาด","1,253","2","0.16","2","0","0","1,188","2","2","0","0","28","0","0","0","0","6","0","0","0","0"
"11161  :  โรงพยาบาลฟากท่า","1,129","922","81.67","920","2","0","1,072","886","884","2","0","30","25","25","0","0","11","10","10","0","0"
"11162  :  โรงพยาบาลบ้านโคก","626","5","0.80","5","0","0","380","5","5","0","0","9","0","0","0","0","0","0","0","0","0"
"11163  :  โรงพยาบาลพิชัย","1,516","1,391","91.75","1,381","10","0","1,438","1,365","1,358","7","0","17","17","16","1","0","8","7","5","2","0"
"11164  :  โรงพยาบาลลับแล","1,952","10","0.51","10","0","0","1,799","10","10","0","0","7","0","0","0","0","3","0","0","0","0"
"11165  :  โรงพยาบาลทองแสนขัน","1,054","9","0.85","9","0","0","978","9","9","0","0","22","0","0","0","0","3","0","0","0","0"
"11509  :  โรงพยาบาลค่ายพิชัยดาบหัก","60","1","1.67","1","0","0","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10715  :  โรงพยาบาลแพร่","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11166  :  โรงพยาบาลร้องกวาง","1,004","417","41.53","414","3","0","730","393","392","1","0","10","7","7","0","0","4","4","2","2","0"
"11167  :  โรงพยาบาลลอง","2,446","54","2.21","54","0","0","2,295","52","52","0","0","36","0","0","0","0","16","0","0","0","0"
"11169  :  โรงพยาบาลสูงเม่น","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11170  :  โรงพยาบาลสอง","2,791","1","0.04","1","0","0","2,642","1","1","0","0","71","0","0","0","0","19","0","0","0","0"
"11171  :  โรงพยาบาลวังชิ้น","1,132","0","0.00","0","0","0","1,052","0","0","0","0","56","0","0","0","0","18","0","0","0","0"
"11172  :  โรงพยาบาลหนองม่วงไข่","736","1","0.14","1","0","0","706","1","1","0","0","20","0","0","0","0","2","0","0","0","0"
"11452  :  โรงพยาบาลสมเด็จพระยุพราชเด่นชัย","2,209","1","0.05","1","0","0","2,086","1","1","0","0","17","0","0","0","0","11","0","0","0","0"
"10716  :  โรงพยาบาลน่าน","5,330","3","0.06","3","0","0","4,774","3","3","0","0","221","0","0","0","0","15","0","0","0","0"
"11173  :  โรงพยาบาลแม่จริม","682","3","0.44","3","0","0","627","1","1","0","0","1","0","0","0","0","1","0","0","0","0"
"11174  :  โรงพยาบาลบ้านหลวง","480","0","0.00","0","0","0","424","0","0","0","0","2","0","0","0","0","7","0","0","0","0"
"11175  :  โรงพยาบาลนาน้อย","1,437","0","0.00","0","0","0","1,386","0","0","0","0","32","0","0","0","0","10","0","0","0","0"
"11176  :  โรงพยาบาลท่าวังผา","1,014","0","0.00","0","0","0","948","0","0","0","0","26","0","0","0","0","11","0","0","0","0"
"11177  :  โรงพยาบาลเวียงสา","2,799","1","0.04","1","0","0","2,541","1","1","0","0","75","0","0","0","0","32","0","0","0","0"
"11178  :  โรงพยาบาลทุ่งช้าง","641","0","0.00","0","0","0","494","0","0","0","0","7","0","0","0","0","2","0","0","0","0"
"11179  :  โรงพยาบาลเชียงกลาง","1,130","0","0.00","0","0","0","1,073","0","0","0","0","6","0","0","0","0","2","0","0","0","0"
"11180  :  โรงพยาบาลนาหมื่น","1,141","0","0.00","0","0","0","1,094","0","0","0","0","21","0","0","0","0","8","0","0","0","0"
"11181  :  โรงพยาบาลสันติสุข","889","0","0.00","0","0","0","698","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11182  :  โรงพยาบาลบ่อเกลือ","330","0","0.00","0","0","0","313","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"11183  :  โรงพยาบาลสองแคว","548","0","0.00","0","0","0","508","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"11453  :  โรงพยาบาลสมเด็จพระยุพราชปัว","1,274","3","0.24","3","0","0","1,235","2","2","0","0","2","0","0","0","0","4","1","1","0","0"
"11510  :  โรงพยาบาลค่ายสุริยพงษ์","14","0","0.00","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11625  :  โรงพยาบาลเฉลิมพระเกียรติ","130","0","0.00","0","0","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25017  :  โรงพยาบาลภูเพียง","253","2","0.79","2","0","0","209","1","1","0","0","5","0","0","0","0","5","0","0","0","0"
"10717  :  โรงพยาบาลพะเยา","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10718  :  โรงพยาบาลเชียงคำ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11184  :  โรงพยาบาลจุน","1,817","0","0.00","0","0","0","1,787","0","0","0","0","14","0","0","0","0","4","0","0","0","0"
"11185  :  โรงพยาบาลเชียงม่วน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11186  :  โรงพยาบาลดอกคำใต้","1,331","0","0.00","0","0","0","1,033","0","0","0","0","67","0","0","0","0","8","0","0","0","0"
"11187  :  โรงพยาบาลปง","1,058","0","0.00","0","0","0","957","0","0","0","0","51","0","0","0","0","4","0","0","0","0"
"11188  :  โรงพยาบาลแม่ใจ","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15140  :  โรงพยาบาลค่ายขุนเจืองธรรมิกราช","13","0","0.00","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40744  :  โรงพยาบาลภูซาง","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40745  :  โรงพยาบาลภูกามยาว","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41347  :  โรงพยาบาลมหาวิทยาลัยพะเยา","1","0","0.00","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10674  :  โรงพยาบาลเชียงรายประชานุเคราะห์","6,358","6","0.09","5","1","0","1,576","2","2","0","0","38","2","2","0","0","24","2","1","1","0"
"11189  :  โรงพยาบาลเทิง","2,340","2","0.09","2","0","0","475","1","1","0","0","30","0","0","0","0","2","0","0","0","0"
"11190  :  โรงพยาบาลพาน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11191  :  โรงพยาบาลป่าแดด","686","0","0.00","0","0","0","672","0","0","0","0","5","0","0","0","0","5","0","0","0","0"
"11192  :  โรงพยาบาลแม่จัน","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11193  :  โรงพยาบาลเชียงแสน","595","1","0.17","1","0","0","382","1","1","0","0","24","0","0","0","0","6","0","0","0","0"
"11194  :  โรงพยาบาลแม่สาย","2,578","0","0.00","0","0","0","1,216","0","0","0","0","1","0","0","0","0","2","0","0","0","0"
"11195  :  โรงพยาบาลแม่สรวย","1,328","341","25.68","341","0","0","1,223","322","322","0","0","8","2","2","0","0","6","2","2","0","0"
"11196  :  โรงพยาบาลเวียงป่าเป้า","2,179","73","3.35","1","72","0","1,942","63","1","62","0","55","1","0","1","0","18","1","0","1","0"
"11197  :  โรงพยาบาลพญาเม็งราย","707","1","0.14","1","0","0","644","1","1","0","0","26","0","0","0","0","4","0","0","0","0"
"11198  :  โรงพยาบาลเวียงแก่น","668","1","0.15","1","0","0","579","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
